Timestamp (seconds),Temperature [Celsius],Temperature [Raw Reading]
28.13,18.69347489516921,48.69347489516921
28.332,18.69490443314629,48.69490443314629
28.534,18.695857458828776,48.695857458828776
28.737,18.697922348807445,48.697922348807445
28.938,18.697128160192193,48.69712816019219
29.14,18.69633397177933,48.69633397177933
29.342,18.703640512813458,48.70364051281346
29.544,18.703481674782722,48.70348167478272
29.746,18.70745262798087,48.70745262798087
29.948,18.706976113329937,48.70697611332994
30.15,18.709517525644067,48.70951752564407
30.352,18.70935868731368,48.70935868731368
30.554,18.709517525644067,48.70951752564407
30.758,18.70983520232904,48.70983520232904
30.961,18.70935868731368,48.70935868731368
31.163,18.70935868731368,48.70935868731368
31.365,18.710629394183343,48.71062939418334
31.566,18.709676363982503,48.7096763639825
31.768,18.716188742831392,48.71618874283139
31.971,18.71634758150993,48.71634758150993
32.172,18.716665258891368,48.71666525889137
32.375,18.71491803369443,48.71491803369443
32.577,18.717935968740868,48.71793596874087
32.779,18.719524356781598,48.7195243567816
32.981,18.72571907787745,48.72571907787745
33.183,18.728578184075786,48.728578184075786
33.395,18.729690059417003,48.729690059417
33.599,18.734614083554767,48.73461408355477
33.801,18.7350906024327,48.7350906024327
34.002,18.743826794777085,48.743826794777085
34.205,18.747797799395016,48.747797799395016
34.406,18.754469098546664,48.754469098546664
34.608,18.760028525418214,48.760028525418214
34.81,18.767335215821397,48.7673352158214
35.012,18.77273582408909,48.77273582408909
35.214,18.779883702366917,48.77988370236692
35.416,18.786237385713818,48.78623738571382
35.618,18.797991734063295,48.797991734063295
35.82,18.80164512163784,48.80164512163784
36.034,18.786396227963515,48.786396227963515
36.236,18.816417558555713,48.81641755855571
36.438,18.822135940037803,48.8221359400378
36.64,18.824359757893028,48.82435975789303
36.842,18.82991930947547,48.82991930947547
37.044,18.83468464729922,48.83468464729922
37.245,18.83389042382241,48.83389042382241
37.447,18.837226163785424,48.837226163785424
37.649,18.84008537231057,48.84008537231057
37.852,18.842626893202336,48.842626893202336
38.062,18.843738809244428,48.84373880924443
38.264,18.841514977557047,48.84151497755705
38.466,18.842626893202336,48.842626893202336
38.668,18.843738809244428,48.84373880924443
38.87,18.840720752339138,48.84072075233914
39.072,18.83929114745701,48.83929114745701
39.275,18.839926527323613,48.83992652732361
39.478,18.839926527323613,48.83992652732361
39.68,18.838020388112504,48.838020388112504
39.881,18.83897345757231,48.83897345757231
40.083,18.835796560506807,48.83579656050681
40.287,18.835796560506807,48.83579656050681
40.488,18.83659078446952,48.83659078446952
40.69,18.83230197747627,48.83230197747627
40.893,18.832619666680706,48.832619666680706
41.094,18.831031220982375,48.831031220982375
41.306,18.83198428830419,48.83198428830419
41.508,18.82976046500685,48.82976046500685
41.71,18.82515397894032,48.82515397894032
41.912,18.82801317638674,48.82801317638674
42.113,18.82499513471462,48.82499513471462
42.315,18.82277131640592,48.82277131640592
42.517,18.824836290497096,48.824836290497096
42.719,18.821500563799248,48.82150056379925
42.92,18.820547499684466,48.820547499684466
43.122,18.818800216231104,48.818800216231104
43.324,18.817847152942278,48.81784715294228
43.526,18.817052933757672,48.81705293375767
43.728,18.816258714775493,48.81625871477549
43.93,18.815146808540575,48.815146808540575
44.132,18.811652248671315,48.811652248671315
44.334,18.814034902702474,48.814034902702474
44.537,18.812764153659096,48.812764153659096
