Timestamp,,Depth [cm],Force [Pounds/Raw],Force [Offset]
6.837,3.593313881,6.857967667,0.28180581,5.28180581
6.837,3.527103773,6.858545035,-1.85174364,3.14825636
6.837,3.514854128,6.859122402,-0.16637376,4.83362624
6.837,3.489096476,6.859699769,0.728345335,5.728345335
6.837,3.477407428,6.860277136,-0.86712026,4.13287974
6.837,3.510748052,6.860854503,-0.725629105,4.274370895
6.837,3.507050496,6.861431871,-5.62593447,-0.62593447
6.837,3.618349913,6.862009238,-0.723839965,4.276160035
6.837,3.632427463,6.862586605,-1.569208615,3.430791385
6.837,3.628196147,6.863163972,-0.790038145,4.209961855
6.837,3.637186575,6.863741339,-1.26490572,3.73509428
6.837,3.686557894,6.864318707,0.63038992,5.63038992
6.837,3.590454239,6.864896074,-3.289168535,1.710831465
6.837,3.631067717,6.865473441,-3.0695516,1.9304484
6.837,3.650766148,6.866050808,-2.07478976,2.92521024
6.837,3.613742878,6.866628176,-2.4284431,2.5715569
6.837,3.647694791,6.867205543,0.31907956,5.31907956
6.837,3.610793779,6.86778291,-1.07376593,3.92623407
6.837,3.535113157,6.868360277,1.26165815,6.26165815
6.837,3.52527885,6.868937644,-4.278562955,0.721437045
6.837,3.618236601,6.869515012,-1.52880387,3.47119613
6.837,3.558655257,6.870092379,-0.843115965,4.156884035
6.837,3.548060566,6.870669746,-0.10047377,4.89952623
6.837,3.47478932,6.871247113,1.71460876,6.71460876
6.837,3.433570516,6.87182448,-1.77600338,3.22399662
6.837,3.405215629,6.872401848,1.486344315,6.486344315
6.837,3.311619752,6.872979215,-1.83892147,3.16107853
6.837,3.337129906,6.873556582,-2.28978475,2.71021525
6.847,3.3587785,6.874133949,-0.775426835,4.224573165
6.847,3.347885619,6.874711316,-1.312467025,3.687532975
6.847,3.403178991,6.875288684,-2.356132025,2.643867975
6.847,3.438362429,6.875866051,0.39988905,5.39988905
6.847,3.375662018,6.876443418,-2.759881285,2.240118715
6.847,3.432285317,6.877020785,-1.091806425,3.908193575
6.847,3.485670273,6.877598152,2.038592195,7.038592195
6.847,3.456721987,6.87817552,-0.480815115,4.519184885
6.847,3.449732414,6.878752887,0.77232836,5.77232836
6.847,3.411227139,6.879330254,-0.79167819,4.20832181
6.847,3.406989859,6.879907621,-1.28011341,3.71988659
6.847,3.487211915,6.880484988,-0.179046835,4.820953165
6.847,3.470012316,6.881062356,-2.80326793,2.19673207
6.847,3.487545888,6.881639723,-1.60066766,3.39933234
6.847,3.414721926,6.88221709,-6.12927919,-1.12927919
6.847,3.510026432,6.882794457,-3.217602935,1.782397065
6.847,3.547192833,6.883371824,-4.303610915,0.696389085
6.847,3.621463017,6.883949192,-1.471104105,3.528895895
6.847,3.640949733,6.884526559,-3.041670835,1.958329165
6.857,3.695005616,6.885103926,-2.88676113,2.11323887
6.857,3.762304118,6.885681293,-2.61063719,2.38936281
6.857,3.795644741,6.886258661,-2.69919962,2.30080038
6.857,3.799524193,6.886836028,-3.02869957,1.97130043
6.857,3.826665447,6.887413395,-2.4642259,2.5357741
6.857,3.837597093,6.887990762,-1.45425637,3.54574363
6.857,3.876654019,6.888568129,0.143892935,5.143892935
6.857,3.871763703,6.889145497,0.799910935,5.799910935
6.857,3.859388818,6.889722864,-0.910506905,4.089493095
6.857,3.772031075,6.890300231,-0.060963595,4.939036405
6.857,3.772502216,6.890877598,-0.01996247,4.98003753
6.867,3.76282595,6.891454965,-1.78077442,3.21922558
6.867,3.853699353,6.892032333,-0.34051672,4.65948328
6.867,3.82842775,6.8926097,1.203660195,6.203660195
6.867,3.770602745,6.893187067,-4.174792835,0.825207165
6.867,3.804128247,6.893764434,-1.258494635,3.741505365
6.867,3.829912736,6.894341801,-2.08463003,2.91536997
6.867,3.749490893,6.894919169,-3.92595328,1.07404672
6.867,3.800198103,6.895496536,-0.73084743,4.26915257
6.867,3.783633648,6.896073903,-1.525971065,3.474028935
6.867,3.735944122,6.89665127,-4.85779703,0.14220297
6.867,3.814466494,6.897228637,0.76994284,5.76994284
6.867,3.80659726,6.897806005,0.369324575,5.369324575
6.867,3.82586928,6.898383372,-4.507871065,0.492128935
6.867,3.917172076,6.898960739,-1.3728505,3.6271495
6.867,3.953464781,6.899538106,-3.76403611,1.23596389
6.867,3.99411106,6.900115473,-0.346331425,4.653668575
6.867,4.058857054,6.900692841,-3.193747735,1.806252265
6.877,4.056650448,6.901270208,-3.193449545,1.806550455
6.877,4.108496744,6.901847575,-0.563413745,4.436586255
6.877,4.085127593,6.902424942,-1.20735505,3.79264495
6.877,4.053495598,6.903002309,-1.32007087,3.67992913
6.877,4.049389522,6.903579677,1.45220156,6.45220156
6.877,3.989823088,6.904157044,-0.59696012,4.40303988
6.877,3.921385501,6.904734411,-2.735131515,2.264868485
6.877,3.939035367,6.905311778,0.07128367,5.07128367
6.877,3.901302404,6.905889145,1.57744136,6.57744136
6.877,3.870887024,6.906466513,0.591177935,5.591177935
6.877,3.843638422,6.90704388,-0.830293795,4.169706205
6.877,3.884102805,6.907621247,-1.152935375,3.847064625
6.877,3.858404791,6.908198614,-1.003542185,3.996457815
6.877,3.916948433,6.908775982,2.730989375,7.730989375
6.877,3.829996229,6.909353349,-1.039026795,3.960973205
6.877,3.821366611,6.909930716,-1.92658933,3.07341067
6.877,3.793223439,6.910508083,-5.24186575,-0.24186575
6.887,3.817296317,6.91108545,-1.364053895,3.635946105
6.887,3.787990204,6.911662818,-1.359282855,3.640717145
6.887,3.750266187,6.912240185,-0.59010175,4.40989825
6.887,3.72495582,6.912817552,-0.49676828,4.50323172
6.887,3.710669537,6.913394919,-0.338876675,4.661123325
6.887,3.702698918,6.913972286,0.478163925,5.478163925
6.887,3.623929048,6.914549654,-0.943605995,4.056394005
6.887,3.542770676,6.915127021,-2.505227025,2.494772975
6.887,3.547774304,6.915704388,-1.67163688,3.32836312
6.887,3.572243775,6.916281755,-1.91764363,3.08235637
6.887,3.618570574,6.916859122,0.49858994,5.49858994
6.887,3.606004847,6.91743649,-0.100622865,4.899377135
6.887,3.548746403,6.918013857,0.181166685,5.181166685
6.887,3.525559149,6.918591224,-5.278394025,-0.278394025
6.887,3.597443812,6.919168591,-0.037406585,4.962593415
6.887,3.602683011,6.919745958,-0.503775745,4.496224255
6.887,3.64063067,6.920323326,2.762895705,7.762895705
6.897,3.579528557,6.920900693,-1.604096845,3.395903155
6.897,3.580074245,6.92147806,-1.687590045,3.312409955
6.897,3.590764356,6.922055427,-2.49851775,2.50148225
6.897,3.602304309,6.922632794,0.03072983,5.03072983
6.897,3.560909573,6.923210162,-6.10572218,-1.10572218
6.897,3.599945626,6.923787529,-1.390592805,3.609407195
6.897,3.558968357,6.924364896,-1.559070155,3.440929845
6.897,3.570043133,6.924942263,-3.9104474,1.0895526
6.897,3.552870371,6.92551963,-0.931678395,4.068321605
6.897,3.517156155,6.926096998,0.376481135,5.376481135
6.897,3.494171669,6.926674365,1.33292556,6.33292556
6.897,3.376493968,6.927251732,0.05726874,5.05726874
6.897,3.346176991,6.927829099,0.441784745,5.441784745
6.897,3.314202077,6.928406467,-1.731722165,3.268277835
6.897,3.30647001,6.928983834,2.89096831,7.89096831
6.897,3.212441758,6.929561201,-3.304078035,1.695921965
6.897,3.256705081,6.930138568,-0.60113478,4.39886522
6.897,3.248334888,6.930715935,-1.73187126,3.26812874
6.897,3.249375571,6.931293303,-2.78895481,2.21104519
6.907,3.316062783,6.93187067,-1.525374685,3.474625315
6.907,3.302548812,6.932448037,-1.52612016,3.47387984
6.907,3.333766323,6.933025404,-4.018839465,0.981160535
6.907,3.421908305,6.933602771,-1.85263821,3.14736179
6.907,3.380409203,6.934180139,-1.81536446,3.18463554
6.907,3.417504039,6.934757506,0.05667236,5.05667236
6.907,3.346534819,6.935334873,-0.771252175,4.228747825
6.907,3.309022517,6.93591224,1.192925355,6.192925355
6.907,3.24243669,6.936489607,-2.437836085,2.562163915
6.907,3.274671029,6.937066975,1.92363995,6.92363995
6.907,3.203743555,6.937644342,-1.616620825,3.383379175
6.907,3.179661731,6.938221709,-1.470507725,3.529492275
6.907,3.178886437,6.938799076,-3.33374794,1.66625206
6.907,3.180416152,6.939376443,-4.038221815,0.961778185
6.907,3.244190047,6.939953811,-2.829359555,2.170640445
6.907,3.23699174,6.940531178,-3.2454837,1.7545163
6.907,3.326949699,6.941108545,-1.85562011,3.14437989
6.907,3.356449636,6.941685912,-1.211082425,3.788917575
6.917,3.336569309,6.942263279,-0.73740761,4.26259239
6.917,3.313871086,6.942840647,-3.460329595,1.539670405
6.917,3.410132782,6.943418014,-5.00152461,-0.00152461
6.917,3.462363742,6.943995381,-2.255045615,2.744954385
6.917,3.512635594,6.944572748,-0.44816331,4.55183669
6.917,3.520504828,6.945150115,0.39869629,5.39869629
6.917,3.440261899,6.945727483,-0.12969639,4.87030361
6.917,3.413591786,6.94630485,-2.963545055,2.036454945
6.917,3.470921795,6.946882217,-0.978196035,4.021803965
6.917,3.455827417,6.947459584,-1.68416086,3.31583914
6.917,3.496208307,6.948036952,0.22455333,5.22455333
6.917,3.544452467,6.948614319,1.393607225,6.393607225
6.917,3.51198554,6.949191686,-0.29220994,4.70779006
6.917,3.473041926,6.949769053,-1.57681246,3.42318754
6.917,3.478940124,6.95034642,-1.15308447,3.84691553
6.917,3.45682039,6.950923788,-1.9215201,3.0784799
6.927,3.360171047,6.951501155,-2.03900696,2.96099304
6.927,3.363764237,6.952078522,-4.153919535,0.846080465
6.927,3.446008021,6.952655889,-3.439456295,1.560543705
6.927,3.506749324,6.953233256,-1.005331325,3.994668675
6.927,3.458150318,6.953810624,-4.769085505,0.230914495
6.927,3.532966189,6.954387991,-2.71738921,2.28261079
6.927,3.526748927,6.954965358,-0.772743125,4.227256875
6.927,3.518691833,6.955542725,-4.55095952,0.44904048
6.927,3.646335045,6.956120092,-1.458580125,3.541419875
6.927,3.695834585,6.95669746,-1.15696094,3.84303906
6.927,3.748384608,6.957274827,-2.1183255,2.8816745
6.927,3.718833979,6.957852194,-1.810444325,3.189555675
6.927,3.736149873,6.958429561,-1.090911855,3.909088145
6.927,3.727418869,6.959006928,-1.019644445,3.980355555
6.927,3.749872576,6.959584296,-1.679837105,3.320162895
6.927,3.760983136,6.960161663,0.54540577,5.54540577
6.937,3.687500174,6.96073903,-2.201073225,2.798926775
6.937,3.664870535,6.961316397,0.034755395,5.034755395
6.937,3.630736726,6.961893764,0.38825964,5.38825964
6.937,3.605435304,6.962471132,-3.927593325,1.072406675
6.937,3.696362381,6.963048499,0.03937734,5.03937734
6.937,3.706309999,6.963625866,-3.49178864,1.50821136
6.937,3.750543504,6.964203233,-2.646867275,2.353132725
6.937,3.832784306,6.9647806,-2.136365995,2.863634005
6.937,3.926111812,6.965357968,-0.826119135,4.173880865
6.937,3.902715825,6.965935335,-1.62273372,3.37726628
6.937,3.885221017,6.966512702,-2.820712045,2.179287955
6.937,3.917983153,6.967090069,-1.509272425,3.490727575
6.937,3.862653998,6.967667436,-3.257262205,1.742737795
6.937,3.977039682,6.968244804,-0.84952705,4.15047295
6.937,3.880539434,6.968822171,-3.189274885,1.810725115
6.937,3.888289393,6.969399538,1.25241426,6.25241426
6.947,3.884153497,6.969976905,-0.380623275,4.619376725
6.947,3.849345779,6.970554273,-2.20509879,2.79490121
6.947,3.870195223,6.97113164,-1.87231875,3.12768125
6.947,3.910045335,6.971709007,1.352755195,6.352755195
6.947,3.851957923,6.972286374,-2.38997659,2.61002341
6.947,3.930623427,6.972863741,0.25854699,5.25854699
6.947,3.992473997,6.973441109,-0.054701605,4.945298395
6.947,3.979291017,6.974018476,-3.61345016,1.38654984
6.947,4.018371798,6.974595843,-1.46320207,3.53679793
6.947,4.060768452,6.97517321,-0.097044585,4.902955415
6.947,4.040679392,6.975750577,-1.732914925,3.267085075
6.947,4.00304185,6.976327945,0.33488363,5.33488363
6.947,3.953873301,6.976905312,2.636761335,7.636761335
6.947,3.811654563,6.977482679,-0.229739135,4.770260865
6.947,3.84782501,6.978060046,-2.23939064,2.76060936
6.947,3.852318733,6.978637413,-1.28190255,3.71809745
6.947,3.837731278,6.979214781,-2.25907118,2.74092882
6.957,3.877575426,6.979792148,-6.75398724,-1.75398724
6.957,3.962076508,6.980369515,-1.859347485,3.140652515
6.957,3.948499917,6.980946882,-0.04173034,4.95826966
6.957,3.908763118,6.981524249,-0.402391145,4.597608855
6.957,3.934276254,6.982101617,-3.435281635,1.564718365
6.957,3.947011949,6.982678984,-1.028291955,3.971708045
6.957,3.896853409,6.983256351,-3.028252285,1.971747715
6.957,3.978423284,6.983833718,-1.175597815,3.824402185
6.957,3.958882893,6.984411085,1.83120105,6.83120105
6.957,3.893352659,6.984988453,1.016396875,6.016396875
6.957,3.867472749,6.98556582,1.470540245,6.470540245
6.957,3.806713554,6.986143187,-3.59585695,1.40414305
6.957,3.836842672,6.986720554,-0.94464966,4.05535034
6.957,3.829116569,6.987297921,-1.527462015,3.472537985
6.957,3.852810746,6.987875289,0.103040905,5.103040905
6.957,3.861559641,6.988452656,-1.124309135,3.875690865
6.957,3.799732926,6.989030023,-3.128742315,1.871257685
6.967,3.791100326,6.98960739,-3.33255518,1.66744482
6.967,3.879704502,6.990184758,-1.67193507,3.32806493
6.967,3.834567482,6.990762125,-0.876811435,4.123188565
6.967,3.807026654,6.991339492,0.61876051,5.61876051
6.967,3.845203919,6.991916859,0.53675826,5.53675826
6.967,3.853266977,6.992494226,-1.28011341,3.71988659
6.967,3.847443326,6.993071594,1.465172825,6.465172825
6.967,3.764671746,6.993648961,2.530009315,7.530009315
6.967,3.792170828,6.994226328,-1.995918505,3.004081495
6.967,3.805950188,6.994803695,-2.497474085,2.502525915
6.967,3.881699394,6.995381062,-1.18260528,3.81739472
6.967,3.914169303,6.99595843,-4.27573015,0.72426985
6.967,3.943693095,6.996535797,2.462021995,7.462021995
6.967,3.812283743,6.997113164,-5.67453944,-0.67453944
6.967,3.933966137,6.997690531,-2.80177698,2.19822302
6.967,3.966966824,6.998267898,1.045619495,6.045619495
6.967,3.960427517,6.998845266,-2.12100921,2.87899079
6.977,3.98522798,6.999422633,-1.16262655,3.83737345
6.977,3.925709256,7,0.12018683,5.12018683
6.977,3.888948392,7.000577367,-1.551615405,3.448384595
6.977,3.95438917,7.001154734,1.543298605,6.543298605
6.977,3.839365359,7.001732102,3.35107548,8.35107548
6.977,3.746672998,7.002309469,-0.7138506,4.2861494
6.977,3.735556475,7.002886836,-1.65941109,3.34058891
6.977,3.726736014,7.003464203,0.65663064,5.65663064
6.977,3.721663802,7.00404157,-1.1014976,3.8985024
6.977,3.764391448,7.004618938,-3.614792015,1.385207985
6.977,3.894518582,7.005196305,-2.123543825,2.876456175
6.977,3.872446558,7.005773672,-4.474175595,0.525824405
6.977,3.975811139,7.006351039,1.578783215,6.578783215
6.977,3.927304572,7.006928406,-2.014704475,2.985295525
6.977,3.982845442,7.007505774,-2.01127529,2.98872471
6.977,4.045829133,7.008083141,-0.26686379,4.73313621
6.977,4.048864708,7.008660508,-2.52893313,2.47106687
6.987,4.096601945,7.009237875,-2.53817702,2.46182298
6.987,4.136040554,7.009815242,-2.02857031,2.97142969
6.987,4.139979644,7.01039261,0.873265675,5.873265675
6.987,4.120564493,7.010969977,-2.79849689,2.20150311
6.987,4.103284383,7.011547344,-3.53621895,1.46378105
6.987,4.117937439,7.012124711,1.05024144,6.05024144
6.987,4.159263591,7.012702079,-2.15261735,2.84738265
6.987,4.159663166,7.013279446,-1.44531067,3.55468933
6.987,4.184084927,7.013856813,-0.27759863,4.72240137
6.987,4.235489901,7.01443418,-1.567419475,3.432580525
6.987,4.236056462,7.015011547,-2.08940107,2.91059893
6.987,4.281118935,7.015588915,-1.330954805,3.669045195
6.987,4.302412683,7.016166282,-0.342753145,4.657246855
6.987,4.301515131,7.016743649,0.540485635,5.540485635
6.987,4.306986917,7.017321016,-4.215644865,0.784355135
6.987,4.421843741,7.017898383,-3.56037234,1.43962766
6.997,4.457727926,7.018475751,1.09765365,6.09765365
6.997,4.428257808,7.019053118,-3.928786085,1.071213915
6.997,4.468778847,7.019630485,-2.253852855,2.746147145
6.997,4.481359484,7.020207852,2.527623795,7.527623795
6.997,4.432736622,7.020785219,0.93991114,5.93991114
6.997,4.369806605,7.021362587,-1.571295945,3.428704055
6.997,4.385193209,7.021939954,-2.673406185,2.326593815
6.997,4.430714894,7.022517321,3.904963405,8.904963405
6.997,4.290902549,7.023094688,-1.30695051,3.69304949
6.997,4.243991298,7.023672055,1.2899862,6.2899862
6.997,4.215433642,7.024249423,0.440890175,5.440890175
6.997,4.213432787,7.02482679,-2.799540555,2.200459445
6.997,4.196635744,7.025404157,-4.10844556,0.89155444
6.997,4.217950365,7.025981524,0.409580225,5.409580225
6.997,4.199054065,7.026558891,-1.151742615,3.848257385
6.997,4.181419108,7.027136259,0.71865416,5.71865416
6.997,4.106630074,7.027713626,-0.880986095,4.119013905
7.007,4.110464798,7.028290993,-4.13856275,0.86143725
7.007,4.19425917,7.02886836,-1.71785633,3.28214367
7.007,4.278378569,7.029445727,1.720423465,6.720423465
7.007,4.280653758,7.030023095,-4.207891925,0.792108075
7.007,4.383878191,7.030600462,-1.283542595,3.716457405
7.007,4.341120727,7.031177829,-1.26967676,3.73032324
7.007,4.303611406,7.031755196,-2.1004341,2.8995659
7.007,4.396810691,7.032332564,0.403020045,5.403020045
7.007,4.392677778,7.032909931,1.034884655,6.034884655
7.007,4.351464938,7.033487298,2.89156469,7.89156469
7.007,4.265559381,7.034064665,-3.227145015,1.772854985
7.007,4.28078198,7.034642032,0.694053485,5.694053485
7.007,4.265046494,7.0352194,-0.84654515,4.15345485
7.007,4.2543534,7.035796767,0.762338995,5.762338995
7.007,4.231497137,7.036374134,1.1379093,6.1379093
7.007,4.19002189,7.036951501,-0.11508508,4.88491492
7.007,4.18928536,7.037528868,-0.142071275,4.857928725
7.017,4.148060593,7.038106236,-0.56624655,4.43375345
7.017,4.170332404,7.038683603,-1.831615815,3.168384185
7.017,4.202265571,7.03926097,-0.09749187,4.90250813
7.017,4.172756689,7.039838337,-3.662502415,1.337497585
7.017,4.162740487,7.040415704,-2.80356612,2.19643388
7.017,4.262532752,7.040993072,3.116549045,8.116549045
7.017,4.228053042,7.041570439,-2.13263862,2.86736138
7.017,4.270118706,7.042147806,-0.22422262,4.77577738
7.017,4.233253476,7.042725173,2.292650075,7.292650075
7.017,4.169303649,7.04330254,-1.539091425,3.460908575
7.017,4.199179305,7.043879908,0.16372257,5.16372257
7.017,4.220315012,7.044457275,-0.26626741,4.73373259
7.017,4.227742925,7.045034642,-0.38763074,4.61236926
7.017,4.198180368,7.045612009,0.81407496,5.81407496
7.017,4.222023641,7.046189376,1.527196345,6.527196345
7.017,4.185256814,7.046766744,-1.76616311,3.23383689
7.027,4.255268844,7.047344111,-0.375852235,4.624147765
7.027,4.248517822,7.047921478,-1.90273413,3.09726587
7.027,4.300668271,7.048498845,-1.62482105,3.37517895
7.027,4.348793155,7.049076212,0.096480725,5.096480725
7.027,4.352186557,7.04965358,-2.20658974,2.79341026
7.027,4.348921377,7.050230947,-0.801965745,4.198034255
7.027,4.360339072,7.050808314,-0.397321915,4.602678085
7.027,4.37023898,7.051385681,-3.08565386,1.91434614
7.027,4.449703633,7.051963048,-3.65251305,1.34748695
7.027,4.505071552,7.052540416,-0.137896615,4.862103385
7.027,4.472536041,7.053117783,0.34084743,5.34084743
7.027,4.502199983,7.05369515,-3.63939269,1.36060731
7.027,4.609107061,7.054272517,-3.0427145,1.9572855
7.027,4.62082891,7.054849885,-0.53523479,4.46476521
7.027,4.699369174,7.055427252,-2.033490445,2.966509555
7.027,4.728803509,7.056004619,-3.020797535,1.979202465
7.027,4.767565227,7.056581986,-0.689249925,4.310750075
7.037,4.757229962,7.057159353,0.051155845,5.051155845
7.037,4.723075279,7.057736721,2.48811362,7.48811362
7.037,4.630710927,7.058314088,1.83418295,6.83418295
7.037,4.67294954,7.058891455,0.95332969,5.95332969
7.037,4.610314731,7.059468822,-3.4214158,1.5785842
7.037,4.636281116,7.060046189,-3.145142765,1.854857235
7.037,4.745218869,7.060623557,2.559530125,7.559530125
7.037,4.698644573,7.061200924,0.196374375,5.196374375
7.037,4.742597779,7.061778291,-1.02575734,3.97424266
7.037,4.688055846,7.062355658,-1.403713165,3.596286835
7.037,4.668762953,7.062933025,-2.46601504,2.53398496
7.037,4.674944432,7.063510393,-0.09272083,4.90727917
7.037,4.649672829,7.06408776,-1.38119982,3.61880018
7.037,4.62580272,7.064665127,-0.38047418,4.61952582
7.037,4.585714056,7.065242494,-0.935853055,4.064146945
7.037,4.578527677,7.065819861,-0.151911545,4.848088455
7.047,4.549773215,7.066397229,-2.20330965,2.79669035
7.047,4.544686094,7.066974596,0.547344005,5.547344005
7.047,4.506971023,7.067551963,-0.23495746,4.76504254
7.047,4.583409047,7.06812933,-1.57293599,3.42706401
7.047,4.56705929,7.068706697,-4.16331252,0.83668748
7.047,4.634125202,7.069284065,2.18604715,7.18604715
7.047,4.584053138,7.069861432,1.39256356,6.39256356
7.047,4.531726756,7.070438799,-0.029355455,4.970644545
7.047,4.535779159,7.071016166,-2.067484105,2.932515895
7.047,4.61756373,7.071593533,-0.904841295,4.095158705
7.047,4.651482842,7.072170901,-0.04530862,4.95469138
7.047,4.606733469,7.072748268,1.22050793,6.22050793
7.047,4.570947687,7.073325635,0.105128235,5.105128235
7.047,4.450273176,7.073903002,-1.86575857,3.13424143
7.047,4.47047853,7.07448037,2.00623858,7.00623858
7.047,4.422106149,7.075057737,-0.311145005,4.688854995
7.057,4.418080584,7.075635104,1.734438395,6.734438395
7.057,4.413557041,7.076212471,-0.713403315,4.286596685
7.057,4.394007705,7.076789838,0.704788325,5.704788325
7.057,4.344081753,7.077367206,0.781423155,5.781423155
7.057,4.299087864,7.077944573,0.266150835,5.266150835
7.057,4.249573415,7.07852194,-2.369848765,2.630151235
7.057,4.248037736,7.079099307,-0.23108099,4.76891901
7.057,4.251863514,7.079676674,0.097673485,5.097673485
7.057,4.237851566,7.080254042,0.887578795,5.887578795
7.057,4.145669109,7.080831409,-0.88411709,4.11588291
7.057,4.185292596,7.081408776,-1.76467216,3.23532784
7.057,4.238105027,7.081986143,1.82404449,6.82404449
7.057,4.263653946,7.08256351,1.70596125,6.70596125
7.057,4.247700781,7.083140878,-2.456622055,2.543377945
7.057,4.25488716,7.083718245,3.391778415,8.391778415
7.057,4.146143231,7.084295612,-0.5617737,4.4382263
7.057,4.239393208,7.084872979,-1.08271163,3.91728837
7.057,4.225157617,7.085450346,-1.206013195,3.793986805
7.057,4.185826356,7.086027714,-1.656578285,3.343421715
7.057,4.230396816,7.086605081,-2.130104005,2.869895995
7.067,4.251717401,7.087182448,3.946113625,8.946113625
7.067,4.166482771,7.087759815,-2.178410785,2.821589215
7.067,4.217515008,7.088337182,-2.12309654,2.87690346
7.067,4.242554022,7.08891455,2.30174487,7.30174487
7.067,4.160984148,7.089491917,0.23081532,5.23081532
7.067,4.16329512,7.090069284,2.394034675,7.394034675
7.067,4.055037241,7.090646651,-3.752853985,1.247146015
7.067,4.077201703,7.091224018,-2.368357815,2.631642185
7.067,4.047695803,7.091801386,-2.156941105,2.843058895
7.067,4.081734191,7.092378753,-1.356300955,3.643699045
7.067,4.104444342,7.09295612,-2.574705295,2.425294705
7.067,4.137152803,7.093533487,-2.38490736,2.61509264
7.067,4.147986045,7.094110855,-1.295172005,3.704827995
7.067,4.136320853,7.094688222,-1.58963463,3.41036537
7.067,4.172422716,7.095265589,-2.45766572,2.54233428
7.077,4.188632324,7.095842956,-1.338409555,3.661590445
7.077,4.14606272,7.096420323,3.58694377,8.58694377
7.077,4.055332449,7.096997691,-2.390423875,2.609576125
7.077,4.044594627,7.097575058,-0.810016875,4.189983125
7.077,4.058320312,7.098152425,-0.31755609,4.68244391
7.077,4.048086432,7.098729792,-1.2237555,3.7762445
7.077,4.069216175,7.099307159,0.17326465,5.17326465
7.077,3.993022666,7.099884527,2.02174446,7.02174446
7.077,4.009503628,7.100461894,0.79111433,5.79111433
7.077,3.967840521,7.101039261,-2.282777285,2.717222715
7.077,4.020151992,7.101616628,-0.568781165,4.431218835
7.077,4.008558365,7.102193995,-5.92859732,-0.92859732
7.077,4.14570191,7.102771363,-0.85549085,4.14450915
7.077,4.147565598,7.10334873,-0.41238051,4.58761949
7.077,4.185134556,7.103926097,-0.512423255,4.487576745
7.077,4.22473717,7.104503464,1.50826128,6.50826128
7.077,4.106767242,7.105080831,-1.690870135,3.309129865
7.087,4.078633015,7.105658199,-1.79150926,3.20849074
7.087,4.081570187,7.106235566,-1.4682713,3.5317287
7.087,4.08231268,7.106812933,-2.20957164,2.79042836
7.087,4.067131827,7.1073903,-2.44663269,2.55336731
7.087,4.114397924,7.107967667,-0.039792105,4.960207895
7.087,4.136308925,7.108545035,-0.60292392,4.39707608
7.087,4.161881699,7.109122402,-3.721544035,1.278455965
7.087,4.294343661,7.109699769,1.09705727,6.09705727
7.087,4.182641687,7.110277136,0.875949385,5.875949385
7.087,4.083189358,7.110854503,3.10149045,8.10149045
7.087,3.931264535,7.111431871,0.908303,5.908303
7.087,3.891465116,7.112009238,-2.097303105,2.902696895
7.087,3.926597862,7.112586605,-2.045418045,2.954581955
7.087,3.994868462,7.113163972,4.10072514,9.10072514
7.097,3.873985218,7.113741339,-1.79449116,3.20550884
7.097,3.847180919,7.114318707,-3.172576245,1.827423755
7.097,3.836189636,7.114896074,0.57194468,5.57194468
7.097,3.770575908,7.115473441,-1.064074755,3.935925245
7.097,3.834961093,7.116050808,-0.315617855,4.684382145
7.097,3.838721269,7.116628176,0.373201045,5.373201045
7.097,3.860885732,7.117205543,-0.871145825,4.128854175
7.097,3.83935045,7.11778291,-1.776748855,3.223251145
7.097,3.854447809,7.118360277,0.346363945,5.346363945
7.097,3.800290542,7.118937644,-3.0188593,1.9811407
7.097,3.819977045,7.119515012,-2.64463085,2.35536915
7.097,3.808648807,7.120092379,-3.84365284,1.15634716
7.097,3.863825885,7.120669746,-0.45502168,4.54497832
7.097,3.872067857,7.121247113,-0.220793435,4.779206565
7.097,3.824783868,7.12182448,-0.93928224,4.06071776
7.097,3.854215221,7.122401848,-1.843245225,3.156754775
7.097,3.896098989,7.122979215,-1.878431645,3.121568355
7.097,3.923037473,7.123556582,0.215458535,5.215458535
7.097,3.968159584,7.124133949,-1.6471853,3.3528147
7.097,3.978101239,7.124711316,-3.466889775,1.533110225
7.097,4.061165045,7.125288684,-0.949569795,4.050430205
7.097,4.094395339,7.125866051,-2.92731497,2.07268503
7.107,4.206589326,7.126443418,-0.12373259,4.87626741
7.107,4.195448948,7.127020785,-0.82925013,4.17074987
7.107,4.198737983,7.127598152,-0.16726833,4.83273167
7.107,4.201907743,7.12817552,-3.63641079,1.36358921
7.107,4.275041823,7.128752887,2.845792525,7.845792525
7.107,4.158846125,7.129330254,-1.29204101,3.70795899
7.107,4.126593895,7.129907621,0.3327963,5.3327963
7.107,4.139278897,7.130484988,-1.148462525,3.851537475
7.107,4.117976204,7.131062356,0.92857992,5.92857992
7.107,4.078236423,7.131639723,-0.762306475,4.237693525
7.107,4.048277273,7.13221709,1.466067395,6.466067395
7.107,3.983218179,7.132794457,1.46770744,6.46770744
7.107,3.944554864,7.133371824,-4.39023511,0.60976489
7.107,3.97381923,7.133949192,-3.09758146,1.90241854
7.107,4.057926702,7.134526559,-1.644650685,3.355349315
7.107,4.054798689,7.135103926,-1.431146645,3.568853355
7.107,4.121623068,7.135681293,-2.968614285,2.031385715
7.107,4.192121147,7.136258661,-0.083327845,4.916672155
7.127,4.167272975,7.136836028,1.055757955,6.055757955
7.127,4.125636705,7.137413395,0.6757148,5.6757148
7.127,4.128189211,7.137990762,2.901554055,7.901554055
