Timestamp (seconds),Torque [Pound-inches/Raw],
1.809,4.83862084,5.122872955
1.809,5.298609765,5.102006539
1.809,5.161433165,5.090441643
1.809,2.0415601450000005,5.086004673
1.809,3.3150659500000006,5.086004673
1.809,7.185682645000001,5.086004673
1.809,2.9251563750000003,5.086004673
1.809,3.8329076150000003,5.086004673
1.809,2.3245614350000006,5.086004673
1.809,5.879075530000001,5.086004673
1.809,3.6077590650000007,5.063444867
1.809,3.6046278600000004,5.010398084
1.819,5.7748511350000005,5.010398084
1.819,1.7721274100000004,5.010398084
1.819,1.2481724400000003,5.010398084
1.819,3.8836033150000007,5.033642332
1.819,5.974651835,5.033642332
1.819,4.22550108,4.981364027
1.819,4.3177970750000005,5.025826553
1.819,3.1859410200000005,5.025826553
1.819,2.6475228650000004,5.002288428
1.819,4.06953725,5.002288428
1.819,4.744088270000001,5.057156145
1.819,4.698163930000001,5.057156145
1.819,4.52311466,5.057156145
1.819,4.412627855,5.090533738
1.819,6.170575805,5.103011962
1.819,4.0771416050000004,5.031841039
1.819,3.5804728500000005,5.031841039
1.829,3.4270438050000007,5.031841039
1.83,4.515808515,5.031841039
1.83,4.952686165,5.04229827
1.83,8.632597565000001,5.123610197
1.83,2.6807732800000004,5.123610197
1.83,5.486780275,5.123610197
1.83,6.558845225000001,5.097669477
1.83,7.217889325000001,5.085310092
1.83,4.269487055,5.00710949
1.83,2.8859417600000006,5.056284319
1.83,3.6846972450000006,5.047041673
1.83,4.09577973,5.047041673
1.83,5.227784890000001,5.062110597
1.83,2.5878808650000003,5.062110597
1.83,2.5851969750000006,5.063997433
1.83,4.798213385,5.029640912
1.83,7.632103015,5.043254296
1.84,5.3072578550000005,4.881451251
1.84,4.060143635,4.881451251
1.84,3.0560705650000006,4.963421725
1.84,7.726039165,4.925092969
1.84,4.463025345,4.750033832
1.84,3.3457815800000006,4.769167731
1.84,6.1267389350000006,4.769167731
1.84,3.8849452600000007,4.603044259
1.84,3.7726691950000006,4.709864287
1.84,3.1376310000000003,4.702181481
1.84,3.0243112000000005,4.702181481
1.84,3.1140724100000003,4.702181481
1.84,3.1373327900000003,4.702181481
1.84,4.702487975,4.702181481
1.84,4.10860276,4.702163452
1.84,2.5884772850000006,4.739290597
1.84,3.8065160300000005,4.799654733
1.85,2.9153154450000005,4.799654733
1.85,5.45203881,4.799654733
1.85,5.5233110000000005,4.583758977
1.85,2.5655151150000006,4.583758977
1.85,3.4464274550000007,4.583758977
1.85,3.9198358300000007,4.457061145
1.85,4.60214031,4.457061145
1.85,3.8153132250000006,4.449001191
1.85,2.6275427950000005,4.50147874
1.85,3.8997066550000006,4.530733926
1.85,5.687624710000001,4.501316929
1.85,7.467640200000001,4.481317818
1.85,4.61227945,4.481317818
1.85,3.5874807850000003,4.475081549
1.85,6.282106345000001,4.460599
1.85,5.640507530000001,4.447122973
1.85,8.973451595000002,4.447122973
1.86,4.672666975,4.432253801
1.86,6.172365065,4.421801054
1.86,1.8645725100000003,4.342229963
1.86,3.0709810650000007,4.342229963
1.86,2.8604448050000006,4.352603368
1.86,4.91227871,4.352603368
1.86,3.834100455,4.32716358
1.86,5.9643635900000005,4.350642776
1.86,4.90840198,4.350642776
1.86,3.9055217500000006,4.322754816
1.86,4.336882515,4.321013483
1.86,3.4352445800000004,4.312322791
1.86,5.09418681,4.312322791
1.86,4.44558006,4.273229591
1.86,3.9026887550000002,4.264158513
1.86,3.8017446700000006,4.258416009
1.86,7.0658022250000005,4.304491229
1.87,5.371671215,4.326695933
1.87,4.311832875,4.363389318
1.87,1.2805282250000003,4.356184835
1.87,3.3662089650000007,4.356184835
1.87,4.9923480950000005,4.413490071
1.87,2.11119218,4.413490071
1.87,6.418984735,4.518139975
1.87,4.571573785,4.427623558
1.87,5.432804265000001,4.456741634
1.87,4.801642800000001,4.456741634
1.87,3.5628784600000007,4.457650788
1.87,2.8523931350000002,4.467699463
1.87,2.1948400850000005,4.477910994
1.87,4.739764225,4.503808545
1.87,5.825845045,4.493977058
1.87,4.760191610000001,4.436069754
1.87,3.5931467750000006,4.436069754
1.881,1.565915195,4.436069754
1.881,2.2838557700000006,4.566531325
1.881,2.3208338100000003,4.566531325
1.881,2.17650017,4.566531325
1.881,2.0660133650000003,4.680342332
1.881,3.4182466100000006,4.680342332
1.881,5.44607461,4.680342332
1.881,5.086582455,4.642055719
1.881,3.912977,4.688815047
1.881,4.061336475,4.696165923
1.881,3.8531858950000006,4.729577999
1.881,3.8660089250000005,4.569762159
1.881,4.156465465,4.569762159
1.881,4.15065037,4.562828777
1.881,2.9588541050000003,4.584522377
1.881,4.090262845,4.584522377
1.881,3.6702340600000007,4.585958494
1.891,3.6512977250000005,4.656161052
1.891,5.1785802400000005,4.648007848
1.891,4.580818295,4.669224005
1.891,2.5951870100000005,4.673433801
1.891,2.8125821000000006,4.673433801
1.891,3.7523909150000008,4.723288123
1.891,3.878533745000001,4.723288123
1.891,6.577036035000001,4.723288123
1.891,4.286186815,4.720380575
1.891,4.154377995,4.734759483
1.891,4.0286824800000005,4.76114046
1.891,1.9947411750000001,4.76114046
1.891,1.7472268750000004,4.76114046
1.891,4.149308425,4.779990161
1.891,5.22599563,4.815243769
1.891,4.79299471,4.79657323
1.891,6.178925685,4.796743636
1.901,4.15333426,4.72679919
1.901,3.3723222700000006,4.768889402
1.901,5.67420526,4.768889402
1.901,1.0625367150000002,4.771267981
1.901,2.4820163150000005,4.771267981
1.901,4.271276315000001,4.738713713
1.901,5.18305339,4.760081402
1.901,3.6331069150000004,4.740855403
1.901,4.476743005,4.779698434
1.901,4.688770315,4.793469135
1.901,4.71277622,4.820572358
1.901,5.125349755,4.801466585
1.901,3.3208810450000006,4.770039318
1.901,3.1185455600000003,4.770039318
1.901,6.136579865000001,4.770039318
1.901,3.2496088550000004,4.778505594
1.901,5.810636335000001,4.753525374
1.912,0.6146252950000001,4.753525374
1.912,0.38381075500000006,4.753525374
1.912,2.1767983800000006,4.764300944
1.912,6.771021640000001,4.764300944
1.912,3.5886736250000006,4.813961167
1.912,4.324954115000001,4.793038889
1.912,6.021769015,4.793038889
1.912,4.05999453,4.745780038
1.912,1.5269987900000004,4.758023853
1.912,1.5332612,4.758023853
1.912,3.7386732550000006,4.878024704
1.912,4.017797815,4.878024704
1.912,2.7055247100000006,4.897981834
1.912,3.8233648950000005,4.897981834
1.912,4.11754906,4.926946224
1.912,5.99000965,4.966066958
1.912,4.48494378,4.911290199
1.923,5.1147633,4.927688138
1.923,2.1577129400000006,4.920205132
1.923,5.6384200600000005,4.750768207
1.923,5.77022888,4.750768207
1.923,3.1309212750000004,4.736935851
1.923,4.342399400000001,4.736935851
1.923,4.65641453,4.736935851
1.923,4.616901705,4.740156703
1.923,2.8761008300000004,4.745292328
1.923,4.910936765000001,4.745292328
1.923,3.3195391000000005,4.745292328
1.923,5.19468358,4.792862339
1.923,4.960141415,4.846587852
1.923,3.2643702500000007,4.841856454
1.923,2.8385263700000003,4.841856454
1.923,4.71009233,4.841856454
1.923,5.0372287,4.897714915
1.923,4.0131755600000005,4.891649098
1.923,5.724155435,4.891649098
1.933,6.891200270000001,4.855170235
1.933,4.055074065,4.855170235
1.933,5.23017057,4.851157366
1.933,3.2624318850000007,4.833929493
1.933,5.63424512,4.833929493
1.933,3.4368847350000005,4.918329701
1.933,5.28504121,4.886495251
1.933,4.292449225,4.868379526
1.933,4.43394987,4.895804778
1.933,5.329325395000001,4.918897524
1.933,4.5945359550000004,4.918897524
1.933,4.96476367,4.711112005
1.933,4.17898032,4.698429422
1.933,3.6867847150000004,4.725768848
1.933,3.3129784800000004,4.725768848
1.933,5.02291462,4.725768848
1.933,1.9031907050000005,4.687205587
1.943,6.055466745,4.654749112
1.943,4.24905967,4.581027132
1.943,3.6122322150000006,4.599469768
1.943,1.4916609050000003,4.599469768
1.943,4.378333705,4.599469768
1.943,5.328132555000001,4.612477772
1.943,4.653283325,4.612477772
1.943,3.7073612050000007,4.659340596
1.943,4.536683215,4.659340596
1.943,3.8115856000000004,4.712044829
1.943,5.680020355,4.712044829
1.943,5.17380888,4.651546358
1.943,4.511037155,4.693593968
1.943,5.075846895000001,4.705764422
1.943,3.5256022100000006,4.705764422
1.943,0.51484508,4.705764422
1.943,1.9653674900000002,5.005705972
1.955,5.41058762,5.019278375
1.955,5.163818845000001,5.002699763
1.955,4.893491480000001,5.002699763
1.955,3.0020945550000007,5.002699763
1.956,3.1787839800000004,4.981198599
1.956,5.705219100000001,4.981198599
1.956,3.4155627200000005,4.981198599
1.956,5.93454259,4.981198599
1.956,6.53782142,4.9216146
1.956,3.1535852350000004,4.816066898
1.956,3.5487134850000004,4.816066898
1.958,3.4151154050000003,4.816066898
1.96,6.050695385,4.816066898
1.961,3.8771918000000007,4.760441414
1.961,2.4003067750000002,4.760441414
1.965,4.8851416,4.760441414
1.965,3.908951165000001,4.752128068
1.965,3.96277807,4.752128068
1.965,5.945725465000001,4.808510211
1.965,3.830820145000001,4.808510211
1.965,7.491049685,4.808510211
1.965,4.18613736,4.602161021
1.965,1.6453881600000004,4.636829659
1.965,3.0068659150000006,4.636829659
1.965,3.4175010850000005,4.636829659
1.966,3.0095498050000007,4.636829659
1.983,0.55540164,4.636829659
1.983,3.936237380000001,5.00786857
1.983,4.8332530600000005,5.00786857
1.983,1.7897218000000001,5.00786857
1.983,2.1083591850000003,4.928493879
1.993,4.29021265,4.928493879
1.993,4.038076095,4.986519445
1.993,2.1161126450000003,5.08136378
1.993,3.1133268850000007,5.08136378
1.993,3.976943045000001,5.08136378
1.993,3.5628784600000007,5.09947326
1.993,2.8115383650000005,5.09947326
1.993,2.9366374600000005,5.09947326
1.993,5.44995134,5.223597525
1.993,2.2075140100000006,5.203019905
1.993,5.43265516,5.252262961
1.993,3.6584547650000006,5.23586367
1.993,3.8329076150000003,5.23586367
1.993,5.84657064,5.181003196
1.993,2.0218782850000006,5.120497065
1.993,3.7087031500000007,5.120497065
1.993,2.9801761200000003,5.120497065
1.993,5.01396832,5.28371169
1.993,5.222864425,5.416526969
1.993,5.145329825,5.434132655
1.993,3.866903555000001,5.463012938
1.993,5.749801495000001,5.463012938
1.993,4.637179985,5.463012938
1.993,5.163818845000001,5.554772155
1.993,3.0009017150000004,5.554772155
1.993,4.0461277650000005,5.494891587
1.993,4.6094464550000005,5.494891587
1.993,4.84905819,5.494891587
1.993,7.574250275000001,5.566650853
1.993,7.817589635000001,5.566650853
1.993,1.6033405500000004,5.566650853
1.993,5.16068764,5.566650853
1.993,2.8334568000000004,5.617396255
1.993,3.5214272700000007,5.649023082
1.993,3.6044787550000006,5.649023082
1.993,3.1087046300000005,5.605751155
1.993,1.8516003750000003,5.605751155
1.993,0.6741181900000001,5.501907655
1.993,6.344730445000001,5.501907655
1.993,4.2511471400000005,5.663966717
1.993,5.9436379950000005,5.663966717
1.993,2.6940436250000004,5.663966717
1.995,3.2072630350000004,5.663966717
1.995,3.6924507050000006,5.663966717
1.995,3.4811689200000004,5.663966717
1.995,3.4840019150000003,5.620378355
1.995,6.145675270000001,5.596255296
1.995,3.4792305550000004,5.596255296
1.995,4.055372275,5.596255296
1.995,5.3894147100000005,5.714784759
1.995,1.9512025150000003,5.714784759
1.995,5.9449799400000005,5.714784759
2.003,7.076388680000001,5.615564394
2.003,4.533850220000001,5.580428155
2.003,5.28056806,5.514019895
2.003,3.7443392450000004,5.453017312
2.003,3.4090021000000004,5.490534213
2.003,6.588964435,5.490534213
2.003,1.1372383200000002,5.421882324
2.003,5.793936575,5.381441978
2.003,4.9412050800000005,5.341411671
2.003,1.8247614750000003,5.446182297
2.003,4.577537985,5.446182297
2.003,2.6798786500000005,5.571910946
2.003,3.7856413300000007,5.514914034
2.003,4.5369814250000005,5.514914034
2.003,7.07907257,5.514914034
2.003,6.607751665,5.428016338
2.003,3.0022436600000004,5.358620142
2.003,3.5810692700000004,5.358620142
2.003,2.1507050050000003,5.295246619
2.003,2.1730707550000004,5.295246619
2.014,0.13510361500000007,5.295246619
2.014,3.5941905100000007,5.229189616
2.014,4.955966475,5.227993637
2.014,2.4940938200000002,5.242310856
2.014,3.6781366250000005,5.242310856
2.014,0.7443466450000001,5.242310856
2.014,2.7846994650000005,5.242310856
2.014,4.2181949350000005,5.268512921
2.014,3.6888721850000006,5.278253382
2.014,2.9106931900000004,5.23908976
2.014,5.9020377,5.248348414
2.014,4.692348835000001,5.218635265
2.014,5.216303805,5.218635265
2.014,3.1167563000000005,5.218746287
2.014,4.46347266,5.218746287
2.024,6.793536495000001,5.256509968
2.024,7.446616395,5.256509968
2.024,1.4083112100000004,5.141241209
2.024,3.5323119350000005,5.141241209
2.024,3.4418052000000006,5.117797587
2.024,1.8384791350000005,5.117797587
2.024,2.0446913500000004,5.14248263
2.024,5.097318015,5.14248263
2.024,5.28265553,5.14474086
2.024,2.7508526300000002,5.137482193
2.024,6.7520853050000005,5.137482193
2.024,6.3336966750000006,5.137482193
2.024,3.2754040200000003,5.137482193
2.024,3.2427500250000003,5.137482193
2.024,4.32569964,5.137482193
2.024,5.08852082,5.182488361
2.024,4.517895985,5.195648839
2.024,4.30452673,5.233301775
2.034,6.09080463,5.319136553
2.034,3.6507013050000006,5.24069904
2.034,5.6442351550000005,5.205725198
2.034,4.734396445,5.0027929
2.034,5.113421355,5.000012092
2.034,7.22728294,4.994043183
2.034,6.7656538600000005,4.869974308
2.034,6.840653675,4.869974308
2.034,4.488969615,4.717539296
2.034,2.9883768950000005,4.734355027
2.034,3.8251541550000008,4.749950451
2.034,3.4752047200000007,4.749950451
2.034,3.3606920800000006,4.749950451
2.034,4.514466570000001,4.720037634
2.034,4.217896725,4.720037634
2.034,3.8163569600000007,4.592060812
2.044,3.1550762850000007,4.597624559
2.044,4.040163565,4.597624559
2.044,5.205270035,4.625497608
2.044,3.2035354100000006,4.584113516
2.044,5.974800940000001,4.567988165
2.044,3.6836535100000005,4.597945038
2.044,1.0040875550000004,4.611060679
2.044,5.76635215,4.611060679
2.044,5.473062615,4.55854743
2.044,4.41665369,4.514999088
2.044,5.45203881,4.519916358
2.044,3.4452346150000004,4.470857281
2.044,4.9845946350000006,4.470857281
2.044,3.1315176950000003,4.527468526
2.044,2.9621344150000004,4.510916451
2.044,2.4644219250000003,4.510916451
2.044,3.1993604700000007,4.483032525
2.054,3.4109404650000004,4.485968067
2.054,4.2641192750000005,4.485968067
2.054,4.672368765,4.485968067
2.054,3.9249054000000005,4.521707887
2.054,5.636183485,4.521707887
2.054,3.1192910850000004,4.471049905
2.054,2.8167570400000006,4.495056989
2.054,4.0254021700000004,4.495056989
2.054,2.8862399700000005,4.538074862
2.054,5.5277841500000005,4.538074862
2.054,1.9540355100000002,4.53903311
2.054,3.4905625350000005,4.53903311
2.054,3.4644691600000006,4.528505379
2.054,5.180816815,4.547645194
2.054,5.338569905,4.523292439
2.054,4.169735810000001,4.505262204
2.064,5.84955274,4.528984979
2.064,4.678929385,4.478193911
2.064,4.57619604,4.466380208
2.064,1.14707925,4.461987574
2.064,4.67878028,4.600108754
2.064,4.344337765000001,4.605047858
2.064,3.9538317700000003,4.600869935
2.064,2.7860414100000006,4.639445234
2.064,4.096823465,4.639445234
2.064,4.791652765,4.661150105
2.064,5.03066808,4.714362697
2.064,3.8373807650000002,4.757287045
2.064,5.306065015000001,4.757287045
2.064,4.151694105,4.77392074
2.064,2.1080609750000003,4.791142367
2.064,1.658360295,4.791142367
2.064,4.70889949,4.988912945
2.075,3.8264961000000004,5.00801559
2.079,6.065456780000001,5.00801559
2.079,4.37758818,5.00801559
2.079,4.24548115,5.033232686
2.079,5.227039365,5.066055667
2.079,4.899604785,5.035557481
2.079,3.8464761700000003,5.041468468
2.079,3.943245315000001,5.041468468
2.079,2.6521451200000006,5.010837115
2.079,5.0537793550000005,4.970817333
2.079,3.898662920000001,4.970817333
2.079,4.555172235000001,4.970817333
2.079,5.603082175,4.970817333
2.079,4.17987495,4.78255736
2.079,7.0140627900000005,4.807669127
2.079,3.89747008,4.807669127
2.079,4.55054998,4.847242999
2.089,3.7033353700000005,4.895630813
2.089,4.7491578400000005,4.895630813
2.089,5.49438463,4.895630813
2.089,4.8164041950000005,4.841771493
2.089,3.6635243350000004,4.817267761
2.089,5.02321283,4.817267761
2.089,4.1075590250000005,4.815143015
2.089,5.52748594,4.815143015
2.089,1.5250604250000004,4.784171584
2.091,4.562031065,4.784171584
2.091,2.8362897950000003,4.754013477
2.091,4.265312115,4.754013477
2.091,5.04528037,4.776227175
2.091,4.2893180200000005,4.763415118
2.091,4.869783785,4.763415118
2.091,5.14577714,4.758096685
2.091,2.8383772650000005,4.75675474
2.091,4.371773085,4.75675474
2.091,3.6808205150000006,4.777016932
2.091,3.2686942950000004,4.777016932
2.091,4.797318755,4.761063874
2.091,4.500599805,4.647065647
2.091,5.6038277,4.654379247
2.091,2.2276431850000002,4.604408276
2.091,2.8680491600000004,4.604408276
2.091,6.121967575,4.604408276
2.091,6.103776765,4.501502283
2.091,2.7316180850000005,4.441412968
2.091,5.189763115,4.441412968
2.101,4.59945642,4.399837959
2.101,2.7521945750000003,4.388095697
2.101,6.800395325,4.388095697
2.101,5.205568245,4.23732697
2.101,2.7923038200000003,4.172777552
2.101,2.2689452700000006,4.172777552
2.101,3.7166057150000005,4.215613555
2.101,2.9264983200000003,4.208318921
2.101,4.49508292,4.208318921
2.101,2.6612405250000006,4.190396172
2.101,3.4755029300000007,4.268373153
2.101,4.30631599,4.268373153
2.101,4.010342565,4.266001726
2.101,5.850745580000001,4.268033281
2.101,5.756809430000001,4.268033281
2.101,5.3570589250000005,4.307464976
2.101,0.89658285,4.307464976
2.101,2.3080107800000005,4.582239178
2.101,3.935491855000001,4.582239178
2.101,2.9117369250000005,4.582239178
2.101,5.6634697,4.67916961
2.101,4.6805695400000005,4.621269604
2.101,3.8390209200000007,4.670968835
2.101,4.25562029,4.642547765
2.101,4.253681925,4.507976579
2.101,5.203928090000001,4.522104059
2.112,4.97221892,4.522104059
2.112,5.2510452700000005,4.495626715
2.112,4.8313146950000005,4.52421638
2.112,3.979477830000001,4.52421638
2.112,3.868394605,4.51506299
2.112,3.4771430850000007,4.550989011
2.112,1.8680019250000002,4.550989011
2.122,5.8763916400000005,4.551970401
2.122,6.1765400050000006,4.568308386
2.122,3.3022429200000003,4.568308386
2.122,5.11893824,4.568308386
2.122,2.5233184000000004,4.582488271
2.122,4.859793750000001,4.582488271
2.122,3.1100465750000006,4.582488271
2.122,4.457955775,4.694514408
2.122,2.5173542,4.706342339
2.122,4.64687181,4.813563745
2.122,4.091455685000001,4.883665461
2.122,5.706411940000001,4.847524539
2.122,5.9203776150000005,4.877666018
2.122,4.16675371,4.877666018
2.122,4.96207978,4.881800293
2.122,7.889607350000001,4.922560178
2.132,8.051982695000001,4.922560178
2.132,4.0959288350000005,4.922560178
2.132,5.0601908700000005,4.922560178
2.132,5.937375585000001,4.922560178
2.132,0.8405193700000001,4.922560178
2.132,3.4780377150000006,4.922560178
2.132,4.858153595,5.00213068
2.132,4.09160479,5.008675093
2.132,5.6578037100000005,5.052345107
2.132,5.5446330150000005,5.052345107
2.132,5.516004855,5.052345107
2.132,3.2360403000000004,5.050115632
2.132,5.1229640750000005,5.081045238
2.132,4.042847455,5.081045238
2.132,3.6580074500000004,5.130483227
2.132,4.938372085,5.125627633
2.132,6.356360635000001,5.134544563
2.132,5.56774429,5.120680058
2.132,4.3869817950000005,5.094857783
2.142,5.250448850000001,5.094857783
2.142,6.32698695,5.094857783
2.142,2.9156136550000005,5.036184965
2.142,5.51585575,5.022311423
2.142,4.13096851,4.98189719
2.142,1.69876775,5.022417603
2.142,5.087477085000001,5.188600096
2.142,3.0150666900000003,5.153154287
2.142,3.5484152750000004,5.153154287
2.142,5.010240695,5.150013078
2.142,4.882457710000001,5.258724178
2.142,4.350301965,5.258724178
2.142,4.0170522900000005,5.301982378
2.142,3.8582554650000005,5.301982378
2.142,4.56963542,5.301982378
2.142,4.878730085,5.338599726
2.152,2.8058723750000003,5.362803391
2.152,3.9758993100000004,5.362803391
2.152,5.40253595,5.30321711
2.153,2.2172058350000006,5.287456711
2.153,3.8997066550000006,5.287456711
2.153,6.93503714,5.287456711
2.153,5.561630985000001,5.200741952
2.153,4.66178231,5.253140195
2.153,6.048906125,5.020916613
2.153,4.1247061,4.935598732
2.153,5.510637075,4.978277292
2.153,2.6038351000000004,4.948701748
2.153,4.25770776,4.904548793
2.153,5.85879725,4.943747713
2.153,2.6178509700000006,4.900012862
2.153,3.7306215850000006,4.927248852
2.153,3.7142200350000008,4.909367612
2.162,4.8933423750000005,4.909367612
2.162,2.6354453600000003,4.958840135
2.162,4.669684875000001,4.942371989
2.162,6.752681725,4.942371989
2.162,3.4109404650000004,4.860085183
2.162,2.4459329050000003,4.868039905
2.162,3.9632253850000008,4.853848188
2.162,3.7583551150000005,4.87660683
2.162,5.469185885,4.871475553
2.162,5.73056695,4.84756714
2.162,3.0709810650000007,4.810775481
2.162,2.8565680750000007,4.810775481
2.162,5.023660145,4.792106044
2.162,0.037410869999999985,4.758634954
2.162,4.829525435,4.758634954
2.162,4.99965424,4.755681184
2.162,3.1884758050000004,4.74507366
2.178,3.9325097550000003,4.74507366
2.178,3.7966751000000007,4.74507366
2.178,4.73096703,4.74507366
2.178,4.626742635,4.74571487
2.178,2.6478210750000004,4.852223283
2.178,2.9898679450000003,4.852223283
2.178,4.444238115,4.869744888
2.178,5.8207754750000005,4.893121959
2.178,5.08404767,4.893121959
2.178,7.401884895,4.676031562
2.178,3.1176509300000004,4.552129138
2.178,3.848861850000001,4.552129138
2.178,4.762129975000001,4.360375017
2.178,1.4142754100000001,4.389490522
2.178,2.9903152600000005,4.389490522
2.188,3.5508009550000006,4.389490522
2.188,6.292394590000001,4.389490522
2.188,4.171077755,4.389490522
2.188,5.08732798,4.398986729
2.188,7.329270760000001,4.375687452
2.188,2.8195900350000005,4.375687452
2.188,5.583549420000001,4.375687452
2.188,6.248706825,4.430519248
2.188,0.017310665,4.407066274
2.188,4.342548505,4.618478526
2.188,6.632652200000001,4.630239183
2.188,6.289263385000001,4.630239183
2.188,4.1097956,4.625178856
2.188,5.002487235,4.646653158
2.188,5.027835085,4.631182111
2.188,5.444732665,4.611312249
2.188,4.55174282,4.573429503
2.188,7.327928815000001,4.574462202
2.188,5.99776311,4.574462202
2.188,4.58007277,4.503297157
2.188,2.1595022000000004,4.499256335
2.188,2.2085577450000002,4.5806081
2.188,5.043043795,4.5806081
2.188,4.527438705,4.56376669
2.188,5.42281423,4.571885457
2.188,4.74319364,4.527099732
2.188,2.6346998350000006,4.515094515
2.188,6.616996175000001,4.515094515
2.188,4.616007075000001,4.515094515
2.198,4.344039555,4.583845956
2.198,4.186882885,4.597168534
2.198,1.8612922000000003,4.621302984
2.199,5.2723672850000005,4.621302984
2.199,2.1135778600000004,4.621302984
2.199,5.9773357250000005,4.621302984
2.199,5.976739305000001,4.621302984
2.199,2.8297291750000007,4.725904134
2.199,3.9444381550000007,4.690919041
2.199,6.96992771,4.68080666
2.199,4.1819624200000005,4.683773849
2.199,5.25522021,4.713271857
2.199,4.981910745,4.720350795
2.199,2.5799783000000005,4.707272797
2.199,0.090968535,4.707272797
2.199,2.3160624500000004,4.950236179
2.199,2.4281894100000003,4.92474244
2.199,0.14178437,4.92474244
2.209,5.059147135,5.213023495
2.209,5.472317090000001,5.221122251
2.209,3.997668640000001,5.221122251
2.209,6.629968310000001,5.221122251
2.209,2.8953353750000006,5.047882252
2.209,3.0284861400000005,5.058366109
2.209,4.55144461,5.033284195
2.209,3.5133756000000007,5.056228937
2.209,3.6263971900000005,5.056228937
2.209,5.691650545,5.04289469
2.209,5.68583545,5.012001554
2.209,5.09120471,4.978309859
2.209,4.62480427,4.972368025
2.209,5.574454015000001,5.051095465
2.209,4.50373101,5.051095465
2.209,2.3127821400000004,5.081504601
2.209,2.7885761950000005,5.081504601
2.219,4.57082826,5.060795138
2.219,5.678678410000001,5.08801552
2.219,3.4938428450000005,5.117250999
2.219,2.1523451600000003,5.123545585
2.219,5.5698317600000005,5.115281617
2.219,5.366899855000001,4.964309578
2.219,6.12629162,4.964309578
2.219,4.8681436300000005,4.908977099
2.219,4.7062156,4.908977099
2.219,4.68981405,4.919115174
2.219,3.4134752500000007,4.923498861
2.219,3.7859395400000007,4.937441954
2.219,4.2738111000000005,4.958630033
2.219,6.001938050000001,4.958630033
2.219,5.821371895,4.958630033
2.219,4.685191795000001,4.922248413
2.219,2.9989633500000004,4.922248413
2.229,5.588022570000001,4.915662745
2.229,2.1553272600000004,4.915662745
2.229,0.5818221950000001,4.915662745
2.229,3.6037332300000005,4.994758626
2.229,6.50412369,4.994758626
2.229,4.06118737,4.786073753
2.229,4.488671405,4.864440856
2.229,7.0292715,4.880778658
2.229,5.30323202,4.831548077
2.229,5.403877895,4.810107898
2.229,4.910936765000001,4.781833136
2.229,7.943583360000001,4.781833136
2.229,4.4730153800000005,4.816573633
2.229,4.440361385,4.869141985
2.229,1.3198919450000002,4.888632013
2.229,5.90740548,4.922994822
2.239,1.7151693000000003,4.878248883
2.239,1.3353988650000002,4.878248883
2.239,3.8871818350000003,4.921127768
2.239,1.75632228,4.913111213
2.239,5.26804324,4.904786184
2.239,4.506564005,4.888992399
2.239,2.9445400250000007,4.903604689
2.239,3.0851460400000006,4.903604689
2.239,4.7628755,4.899064279
2.239,4.5809674000000005,4.87142394
2.239,0.5259078200000001,4.873195307
2.239,3.1131777800000004,4.873195307
2.239,6.12062563,4.873195307
2.239,5.7670976750000005,4.821219044
2.239,1.3832615700000002,4.901495436
2.239,3.5643695100000006,4.901495436
2.249,4.68802479,4.901495436
2.249,0.7263049400000001,4.916710111
2.249,5.64348963,4.916710111
2.249,5.243142705,4.886427631
2.249,4.950002275,4.886346865
2.249,1.79389674,4.883579239
2.249,5.081661990000001,5.024019353
2.249,2.1275937300000005,5.024019353
2.249,3.9287821300000005,5.046298174
2.249,3.5649659300000005,5.046298174
2.249,4.77748779,5.046298174
2.249,5.216303805,5.014337841
2.249,5.403579685,4.99036435
2.249,5.0900118700000005,4.971581835
2.249,2.6675029350000004,4.971581835
2.249,5.020976255,4.971581835
2.249,2.6001074750000006,4.962384768
2.259,4.770778065,4.943007306
2.259,5.046771420000001,4.944388148
2.259,4.723362675000001,4.944388148
2.259,6.81396388,5.013340836
2.259,2.2869869750000005,4.920908162
2.259,1.49568674,4.920908162
2.259,5.94199784,5.069830832
2.259,1.5688972950000002,5.030186878
2.259,5.89696813,5.104306502
2.259,2.3934479450000006,5.068276428
2.259,4.068195305000001,5.068276428
2.259,3.3150659500000006,5.086679697
2.259,5.546124065,5.086679697
2.259,6.025645745,5.117725952
2.259,2.3338059450000004,5.111282022
2.259,5.67897662,4.988676384
2.259,2.2157147850000003,4.958663331
2.259,3.3174516300000003,4.958663331
2.269,5.86446324,4.958663331
2.269,4.728730455,4.917490608
2.269,1.55652158,4.919957618
2.269,5.468440360000001,5.065680645
2.269,4.842646675,5.065680645
2.269,2.7126817500000002,5.07630131
2.269,4.794634865,5.07630131
2.269,4.099507355,5.090384633
2.269,4.915708125,5.112340344
2.269,3.0217764150000006,5.076711704
2.269,4.2162565700000005,5.04379642
2.269,6.360386470000001,5.04379642
2.269,6.828128855,5.09104205
2.269,4.4044270800000005,5.007319593
2.269,3.8318638800000007,5.074705918
2.269,5.068391645,5.074705918
2.279,1.7681015750000002,5.07499293
2.279,4.9923480950000005,4.932842234
2.279,5.24120434,4.932842234
2.279,6.0678424600000005,4.918825775
2.279,3.924458085000001,4.918825775
2.279,5.1902104300000005,4.918825775
2.279,5.53643224,4.883702413
2.279,2.8064687950000002,4.854032875
2.279,2.9782377550000003,4.854032875
2.279,4.04240014,4.854032875
