Timestamp,,Depth [cm],Force [Pounds/Raw],Force [Offset]
7.323,1.975072533,7.334872979,-3.564994285,1.435005715
7.323,2.048152939,7.335450346,-2.44901821,2.55098179
7.323,2.027530118,7.336027714,-2.12965672,2.87034328
7.323,2.024640657,7.336605081,-2.427697625,2.572302375
7.323,2.018506889,7.337182448,-4.665613575,0.334386425
7.323,2.065731239,7.337759815,-5.65992813,-0.65992813
7.323,2.142342214,7.338337182,-1.426077415,3.573922585
7.323,2.163284098,7.33891455,-1.329762045,3.670237955
7.323,2.15726066,7.339491917,-2.349273655,2.650726345
7.323,2.087570675,7.340069284,-1.05497996,3.94502004
7.323,2.047968061,7.340646651,-3.56723071,1.43276929
7.323,2.042591695,7.341224018,-4.33328082,0.66671918
7.323,2.095073135,7.341801386,-1.88036988,3.11963012
7.333,2.06011334,7.342378753,-3.436176205,1.563823795
7.333,2.064535497,7.34295612,-2.766143275,2.233856725
7.333,2.089267376,7.343533487,-0.082731465,4.917268535
7.333,2.035995732,7.344110855,-2.618241035,2.381758965
7.333,2.033547592,7.344688222,-3.30840179,1.69159821
7.333,2.063044547,7.345265589,-3.445718285,1.554281715
7.333,2.080748088,7.345842956,-5.950812475,-0.950812475
7.333,2.117151123,7.346420323,-1.47155139,3.52844861
7.333,2.07638855,7.346997691,-3.202693435,1.797306565
7.333,2.061234534,7.347575058,-2.15828296,2.84171704
7.333,2.024500508,7.348152425,-3.94205554,1.05794446
7.333,2.014025093,7.348729792,-0.439366705,4.560633295
7.333,1.953498487,7.349307159,-2.484353725,2.515646275
7.333,1.940858213,7.349884527,-3.18465294,1.81534706
7.333,1.946485058,7.350461894,-2.26205308,2.73794692
7.333,1.957822242,7.351039261,-3.24816741,1.75183259
7.333,1.990709617,7.351616628,-2.08820831,2.91179169
7.351,1.940876104,7.352193995,-2.610189905,2.389810095
7.351,1.953814568,7.352771363,-1.36807946,3.63192054
7.351,1.931104418,7.35334873,-2.55577023,2.44422977
7.351,1.949493795,7.353926097,-3.8269542,1.1730458
7.351,1.945480158,7.354503464,-4.16569804,0.83430196
7.351,1.943840113,7.355080831,-3.735558965,1.264441035
7.351,1.984587776,7.355658199,-3.011255455,1.988744545
7.351,1.967599892,7.356235566,-3.11994571,1.88005429
7.351,2.015077704,7.356812933,-6.90039853,-1.90039853
7.351,2.099310415,7.3573903,-0.920347175,4.079652825
7.351,2.083542128,7.357967667,-1.850699975,3.149300025
7.351,2.042642387,7.358545035,-3.027954095,1.972045905
7.351,2.017045758,7.359122402,-3.788338595,1.211661405
7.351,2.056558915,7.359699769,-2.54443901,2.45556099
7.351,2.051075201,7.360277136,-5.79739372,-0.79739372
7.351,2.102641197,7.360854503,-3.84991483,1.15008517
7.361,2.132457215,7.361431871,-3.66921169,1.33078831
7.361,2.121328765,7.362009238,-4.62252512,0.37747488
7.361,2.093057371,7.362586605,-3.198220585,1.801779415
7.361,2.080083124,7.363163972,-3.75598498,1.24401502
7.361,2.081681422,7.363741339,0.089025975,5.089025975
7.361,2.0116187,7.364318707,-3.48015923,1.51984077
7.361,2.019461097,7.364896074,-2.274129775,2.725870225
7.361,1.985014188,7.365473441,-2.73438604,2.26561396
7.361,2.002043819,7.366050808,-2.30439606,2.69560394
7.361,1.938720191,7.366628176,-1.82937939,3.17062061
7.361,1.881393163,7.367205543,-0.37898323,4.62101677
7.361,1.811079961,7.36778291,-1.630933945,3.369066055
7.361,1.818379652,7.368360277,-5.8337729,-0.8337729
7.361,1.85827151,7.368937644,-3.035110655,1.964889345
7.361,1.882967606,7.369515012,-3.836048995,1.163951005
7.361,1.883066009,7.370092379,-1.70920882,3.29079118
7.361,1.861721569,7.370669746,-3.62835966,1.37164034
7.361,1.856965438,7.371247113,-3.21506832,1.78493168
7.361,1.891877523,7.37182448,-1.529549345,3.470450655
7.361,1.87724534,7.372401848,-2.74631364,2.25368636
7.361,1.883280706,7.372979215,-2.74064803,2.25935197
7.361,1.873395707,7.373556582,-1.83355405,3.16644595
7.361,1.860743506,7.374133949,-2.56054127,2.43945873
7.361,1.835087238,7.374711316,-4.130660715,0.869339285
7.361,1.818683806,7.375288684,-3.50968004,1.49031996
7.361,1.834577333,7.375866051,-3.960394225,1.039605775
7.361,1.815514046,7.376443418,-3.994984265,1.005015735
7.361,1.827277642,7.377020785,-4.465826275,0.534173725
7.361,1.839810568,7.377598152,-3.465697015,1.534302985
7.361,1.853944774,7.37817552,-3.11636743,1.88363257
7.361,1.8436602,7.378752887,-2.903310675,2.096689325
7.372,1.852483643,7.379330254,-1.69519389,3.30480611
7.372,1.827125565,7.379907621,-1.603798655,3.396201345
7.372,1.81702587,7.380484988,-4.57988395,0.42011605
7.372,1.84535392,7.381062356,-1.9632667,3.0367333
7.372,1.788435412,7.381639723,-2.50358698,2.49641302
7.372,1.789980037,7.38221709,-1.636301365,3.363698635
7.372,1.752071142,7.382794457,-4.02763607,0.97236393
7.372,1.802963229,7.383371824,-4.24770029,0.75229971
7.372,1.782015382,7.383949192,-1.69817579,3.30182421
7.372,1.768561049,7.384526559,-3.86064967,1.13935033
7.372,1.806243319,7.385103926,-0.74605512,4.25394488
7.372,1.779087156,7.385681293,-2.68876297,2.31123703
7.372,1.793832651,7.386258661,-1.708761535,3.291238465
7.372,1.717812093,7.386836028,-3.895686995,1.104313005
7.372,1.69208426,7.387413395,-4.307785575,0.692214425
7.372,1.683055067,7.387990762,-1.81268075,3.18731925
7.372,1.671366018,7.388568129,-2.818624715,2.181375285
7.372,1.678975827,7.389145497,-3.219093885,1.780906115
7.389,1.664075273,7.389722864,-2.359113925,2.640886075
7.389,1.659697844,7.390300231,-4.22563423,0.77436577
7.389,1.699679159,7.390877598,-6.036094815,-1.036094815
7.389,1.757128444,7.391454965,-3.84693293,1.15306707
7.389,1.804886555,7.392032333,-3.67607006,1.32392994
7.389,1.801001139,7.3926097,-3.414110145,1.585889855
7.389,1.799802415,7.393187067,-3.08803938,1.91196062
7.389,1.791831797,7.393764434,-3.996475215,1.003524785
7.389,1.825974552,7.394341801,-1.882904495,3.117095505
7.389,1.789353838,7.394919169,-5.47057748,-0.47057748
7.389,1.816155155,7.395496536,-4.695730765,0.304269235
7.389,1.84750387,7.396073903,-3.89464333,1.10535667
7.389,1.898261771,7.39665127,-1.265949385,3.734050615
7.389,1.927156382,7.397228637,-3.83917999,1.16082001
7.389,1.9175159,7.397806005,-1.800305865,3.199694135
7.389,1.934569386,7.398383372,-3.83112886,1.16887114
7.399,1.950242252,7.398960739,-2.77643083,2.22356917
7.399,1.925173419,7.399538106,-3.866166185,1.133833815
7.399,1.907651775,7.400115473,-1.46946406,3.53053594
7.399,1.874054707,7.400692841,-2.26115851,2.73884149
7.399,1.876544594,7.401270208,-2.44454536,2.55545464
7.399,1.877931177,7.401847575,-3.234897955,1.765102045
7.399,1.911319511,7.402424942,-2.466164135,2.533835865
7.399,1.885490294,7.403002309,-3.84335465,1.15664535
7.399,1.903533771,7.403579677,-4.95083231,0.04916769
7.399,1.966141743,7.404157044,-2.71500369,2.28499631
7.399,1.947528723,7.404734411,-4.91355856,0.08644144
7.399,2.022144807,7.405311778,-3.40680449,1.59319551
7.399,1.996202277,7.405889145,-3.83917999,1.16082001
7.399,2.00653456,7.406466513,-2.758986715,2.241013285
7.399,2.000496213,7.40704388,-3.630596085,1.369403915
7.399,1.979769026,7.407621247,-2.46213857,2.53786143
7.399,1.975284248,7.408198614,-2.96309777,2.03690223
7.399,1.996774802,7.408775982,-2.10878342,2.89121658
7.399,1.953462704,7.409353349,-3.16348145,1.83651855
7.399,1.932914431,7.409930716,-4.80919206,0.19080794
7.399,1.932807083,7.410508083,-2.42635577,2.57364423
7.399,1.915640285,7.41108545,-3.5317461,1.4682539
7.399,1.91362452,7.411662818,-1.483031705,3.516968295
7.399,1.936310815,7.412240185,-5.295092665,-0.295092665
7.399,1.987611423,7.412817552,-2.37089243,2.62910757
7.399,1.980961786,7.413394919,-1.976536155,3.023463845
7.399,1.946792194,7.413972286,-2.103863285,2.896136715
7.399,1.959295301,7.414549654,-1.951488195,3.048511805
7.399,1.951372392,7.415127021,-5.509789465,-0.509789465
7.409,2.024810625,7.415704388,-5.182078655,-0.182078655
7.409,2.076719541,7.416281755,-4.759245235,0.240754765
7.409,2.150724335,7.416859122,-2.39713315,2.60286685
7.409,2.129546881,7.41743649,-2.438134275,2.561865725
7.409,2.114908734,7.418013857,-3.9641216,1.0358784
7.409,2.109505531,7.418591224,-2.577985385,2.422014615
7.409,2.094906149,7.419168591,-2.22656847,2.77343153
7.409,2.086315295,7.419745958,-3.163630545,1.836369455
7.409,2.107662717,7.420323326,-1.45902741,3.54097259
7.409,2.061091403,7.420900693,-3.870340845,1.129659155
7.409,2.081401124,7.42147806,-3.474046335,1.525953665
7.409,2.102870804,7.422055427,-3.486570315,1.513429685
7.409,2.083109752,7.422632794,-2.289337465,2.710662535
7.409,2.049965934,7.423210162,-3.71394019,1.28605981
7.409,2.027440661,7.423787529,-4.13051162,0.86948838
7.409,2.107140885,7.424364896,-3.12829503,1.87170497
7.409,2.023218291,7.424942263,-1.35674824,3.64325176
7.409,2.013613591,7.42551963,0.178781165,5.178781165
7.419,1.979599058,7.426096998,-4.321204125,0.678795875
7.419,2.00858909,7.426674365,-0.94763156,4.05236844
7.419,1.974789253,7.427251732,-3.04748554,1.95251446
7.419,1.977067425,7.427829099,-4.029872495,0.970127505
7.419,2.02216568,7.428406467,-4.742248405,0.257751595
7.419,1.995686408,7.428983834,-3.149317425,1.850682575
7.419,1.968109797,7.429561201,-2.136664185,2.863335815
7.419,1.945155131,7.430138568,-2.375216185,2.624783815
7.419,1.945641181,7.430715935,-1.56548124,3.43451876
7.419,1.955007328,7.431293303,-3.757625025,1.242374975
7.419,1.982088944,7.43187067,-2.941180805,2.058819195
7.419,1.973677004,7.432448037,-1.82043369,3.17956631
7.419,1.935639888,7.433025404,-3.64565468,1.35434532
7.419,1.978996714,7.433602771,-1.182754375,3.817245625
7.419,1.926506328,7.434180139,-4.70393099,0.29606901
7.419,1.980108963,7.434757506,-3.322565815,1.677434185
7.429,2.019320948,7.435334873,-3.06090409,1.93909591
7.429,2.025326494,7.43591224,-4.66695543,0.33304457
7.429,2.069160424,7.436489607,-2.68637745,2.31362255
7.429,2.051108002,7.437066975,-1.888570105,3.111429895
7.429,2.039451755,7.437644342,-4.274388295,0.725611705
7.429,2.098230967,7.438221709,-4.190895095,0.809104905
7.429,2.168582934,7.438799076,-4.81455948,0.18544052
7.429,2.193237283,7.439376443,-3.284695685,1.715304315
7.429,2.178679647,7.439953811,-3.63253432,1.36746568
7.429,2.163975899,7.440531178,-0.348716945,4.651283055
7.429,2.049939097,7.441108545,-2.730062285,2.269937715
7.429,2.077819862,7.441685912,-2.70337428,2.29662572
7.429,2.091682715,7.442263279,-3.68501576,1.31498424
7.429,2.071000257,7.442840647,-1.47870795,3.52129205
7.429,2.016252573,7.443418014,-2.34763361,2.65236639
7.429,2.036675606,7.443995381,-1.837877805,3.162122195
7.439,2.007810814,7.444572748,-2.586632895,2.413367105
7.439,2.034146954,7.445150115,-1.059005525,3.940994475
7.439,1.964767087,7.445727483,-3.45600584,1.54399416
7.439,1.9506627,7.44630485,-3.17004163,1.82995837
7.439,1.945492086,7.446882217,-4.23428174,0.76571826
7.439,1.953528306,7.447459584,-3.307954505,1.692045495
7.439,1.957807333,7.448036952,-2.656111165,2.343888835
7.439,1.954202215,7.448614319,-2.09625944,2.90374056
7.439,1.921308877,7.449191686,-3.78759312,1.21240688
7.439,1.914077769,7.449769053,-2.8548548,2.1451452
7.439,1.899535043,7.45034642,-2.400562335,2.599437665
7.439,1.911072014,7.450923788,-4.47462288,0.52537712
7.439,1.90455358,7.451501155,-3.94652839,1.05347161
7.439,1.996747965,7.452078522,-4.84020382,0.15979618
7.439,2.001304308,7.452655889,-0.14550046,4.85449954
7.439,1.938597933,7.453233256,-7.32442471,-2.32442471
7.439,2.058085648,7.453810624,-1.836983235,3.163016765
7.449,2.058762539,7.454387991,-1.5219455,3.4780545
7.449,2.016786333,7.454965358,-2.871702535,2.128297465
7.449,2.042964433,7.455542725,-2.637623385,2.362376615
7.449,2.023316694,7.456120092,-2.93357696,2.06642304
7.449,2.02092521,7.45669746,-1.774959715,3.225040285
7.449,1.969183281,7.457274827,-6.066212005,-1.066212005
7.449,2.050941015,7.457852194,-4.528147985,0.471852015
7.449,2.095803701,7.458429561,-3.284397495,1.715602505
7.449,2.138292794,7.459006928,-2.3509137,2.6490863
7.449,2.171624472,7.459584296,-1.097173845,3.902826155
7.449,2.150778009,7.460161663,-2.403544235,2.596455765
7.449,2.159076637,7.46073903,-3.3617778,1.6382222
7.449,2.148774172,7.461316397,-3.72228951,1.27771049
7.449,2.153613796,7.461893764,-1.47781338,3.52218662
7.449,2.125849325,7.462471132,-3.80727366,1.19272634
7.449,2.178396367,7.463048499,-2.02379927,2.97620073
7.459,2.171672182,7.463625866,-1.361966565,3.638033435
7.459,2.161635107,7.464203233,-2.76062676,2.23937324
7.459,2.133930274,7.4647806,-2.47525893,2.52474107
7.459,2.098394972,7.465357968,-3.58899858,1.41100142
7.459,2.097449709,7.465935335,-2.47138246,2.52861754
7.459,2.091575366,7.466512702,-1.335427655,3.664572345
7.459,2.075753405,7.467090069,-0.67329676,4.32670324
7.459,2.047452192,7.467667436,-3.58184202,1.41815798
7.459,2.069589818,7.468244804,-4.012577475,0.987422525
7.459,2.07918259,7.468822171,-4.367721765,0.632278235
7.459,2.079895264,7.469399538,-6.05055703,-1.05055703
7.459,2.197757844,7.469976905,-1.336024035,3.663975965
7.459,2.164491767,7.470554273,-2.010231625,2.989768375
7.459,2.18634313,7.47113164,-4.71913868,0.28086132
7.459,2.226375138,7.471709007,-4.21609215,0.78390785
7.459,2.196764871,7.472286374,-1.326481955,3.673518045
7.459,2.148657878,7.472863741,-3.281117405,1.718882595
7.459,2.117183924,7.473441109,-1.269825855,3.730174145
7.469,2.082409006,7.474018476,-4.52799889,0.47200111
7.469,2.106932151,7.474595843,-4.16122519,0.83877481
7.469,2.081711241,7.47517321,-3.42857236,1.57142764
7.469,2.082319549,7.475750577,-3.832470715,1.167529285
7.479,2.086222856,7.476327945,-3.09400318,1.90599682
7.479,2.089479091,7.476905312,-2.83636702,2.16363298
7.479,2.086628394,7.477482679,-3.740926385,1.259073615
7.479,2.069166388,7.478060046,-4.149148495,0.850851505
7.479,2.111768793,7.478637413,-3.581991115,1.418008885
7.479,2.100664198,7.479214781,-1.82371378,3.17628622
7.479,2.088140218,7.479792148,-4.80054455,0.19945545
7.479,2.151267041,7.480369515,0.66319082,5.66319082
7.479,2.05049373,7.480946882,-4.61238666,0.38761334
7.479,2.084329349,7.481524249,-3.280819215,1.719180785
7.479,2.100380917,7.482101617,-1.350038965,3.649961035
7.479,2.067424958,7.482678984,-1.80313867,3.19686133
7.489,2.030798281,7.483256351,-3.620755815,1.379244185
7.489,2.063754239,7.483833718,-1.56279753,3.43720247
7.489,2.030234702,7.484411085,-3.62001034,1.37998966
7.489,2.038470709,7.484988453,-3.05315115,1.94684885
7.489,2.052148685,7.48556582,-4.362056155,0.637943845
7.489,2.098791564,7.486143187,-1.978325295,3.021674705
7.489,2.135322821,7.486720554,-2.28501371,2.71498629
7.489,2.184697122,7.487297921,-1.15994284,3.84005716
7.489,2.135990767,7.487875289,-0.68432979,4.31567021
7.489,2.12803804,7.488452656,-2.13949699,2.86050301
7.489,2.12582547,7.489030023,-1.98861285,3.01138715
7.489,2.067332519,7.48960739,-3.876901025,1.123098975
7.489,2.078681631,7.490184758,-3.480308325,1.519691675
7.489,2.07810016,7.490762125,-2.866036925,2.133963075
7.489,2.083276739,7.491339492,-1.17992157,3.82007843
7.489,2.035724379,7.491916859,-2.360008495,2.639991505
7.489,2.007903252,7.492494226,-1.863820335,3.136179665
7.489,2.000278534,7.493071594,-4.145868405,0.854131595
7.489,2.064544443,7.493648961,-4.252024045,0.747975955
7.489,2.067946791,7.494226328,-3.636261695,1.363738305
7.489,2.056973399,7.494803695,-2.76509961,2.23490039
7.489,2.067281827,7.495381062,-2.126525725,2.873474275
7.489,2.057030055,7.49595843,-2.088357405,2.911642595
7.489,2.036112026,7.496535797,-2.47496074,2.52503926
7.489,1.988458283,7.497113164,-3.53293886,1.46706114
7.489,1.96144525,7.497690531,-4.33208806,0.66791194
7.489,2.030488163,7.498267898,-0.15742806,4.84257194
7.489,1.974857837,7.498845266,-2.999327855,2.000672145
7.489,1.973605439,7.499422633,-0.917663465,4.082336535
7.489,1.913132507,7.5,-2.717538305,2.282461695
7.489,1.924711224,7.500577367,-5.6966055,-0.6966055
7.489,1.980976695,7.501154734,-3.73183159,1.26816841
7.489,2.002944353,7.501732102,-4.85481513,0.14518487
7.489,2.035611067,7.502309469,-3.008571745,1.991428255
7.489,2.020451088,7.502886836,-3.30184161,1.69815839
7.505,2.049247296,7.503464203,-5.4222707,-0.4222707
7.505,2.100631397,7.50404157,-3.39815698,1.60184302
7.505,2.095899121,7.504618938,-3.63730536,1.36269464
7.505,2.125348366,7.505196305,-2.93119144,2.06880856
7.505,2.119539625,7.505773672,-2.97890184,2.02109816
7.505,2.115684028,7.506351039,-4.614026705,0.385973295
7.505,2.130951356,7.506928406,-2.01902823,2.98097177
7.505,2.133038686,7.507505774,-4.137220895,0.862779105
7.505,2.159151184,7.508083141,-2.44991278,2.55008722
7.505,2.109589024,7.508660508,-1.6442034,3.3557966
7.505,2.064601099,7.509237875,-4.375474705,0.624525295
7.505,2.081958739,7.509815242,-2.920605695,2.079394305
7.505,2.072345093,7.51039261,-2.47824083,2.52175917
7.505,2.072714849,7.510969977,-2.997836905,2.002163095
7.505,2.052920997,7.511547344,-3.634472555,1.365527445
7.505,2.078192599,7.512124711,-1.972957875,3.027042125
7.505,2.032146099,7.512702079,-3.238774425,1.761225575
7.505,2.052867323,7.513279446,-3.20820995,1.79179005
7.505,2.052446875,7.513856813,-2.369252385,2.630747615
7.505,2.026847263,7.51443418,-2.029912165,2.970087835
7.515,1.988401626,7.515011547,-0.15176245,4.84823755
7.515,1.899365074,7.515588915,0.1837013,5.1837013
7.515,1.850748177,7.516166282,-3.59526057,1.40473943
7.515,1.8704645,7.516743649,-1.081966155,3.918033845
7.515,1.832114284,7.517321016,-2.25012548,2.74987452
7.515,1.810116807,7.517898383,-4.91326037,0.08673963
7.515,1.854061068,7.518475751,-3.309445455,1.690554545
7.515,1.866814654,7.519053118,-3.50938185,1.49061815
7.515,1.869528183,7.519630485,-2.607208005,2.392791995
7.515,1.830214813,7.520207852,-3.557539535,1.442460465
7.515,1.827772637,7.520785219,-3.751064845,1.248935155
7.515,1.817869747,7.521362587,-2.24505625,2.75494375
7.515,1.807671649,7.521939954,-0.932572965,4.067427035
7.515,1.782367246,7.522517321,-4.08190665,0.91809335
7.515,1.808151735,7.523094688,-4.184931295,0.815068705
7.515,1.780724219,7.523672055,-2.249678195,2.750321805
7.515,1.764624941,7.524249423,-2.639114335,2.360885665
7.515,1.721220405,7.52482679,-3.13425883,1.86574117
7.515,1.757104589,7.525404157,-4.857647935,0.142352065
7.515,1.791038611,7.525981524,-4.883590465,0.116409535
7.515,1.850670647,7.526558891,-0.87994243,4.12005757
7.515,1.866757998,7.527136259,-2.93894438,2.06105562
7.525,1.896872206,7.527713626,-3.061947755,1.938052245
7.525,1.884225968,7.528290993,-3.941310065,1.058689935
7.525,1.903328019,7.52886836,-2.13860242,2.86139758
7.525,1.892953989,7.529445727,-2.883331945,2.116668055
7.525,1.910982557,7.530023095,-2.633448725,2.366551275
7.525,1.919847745,7.530600462,-3.221479405,1.778520595
7.525,1.904180843,7.531177829,-3.766570725,1.233429275
7.525,1.878655779,7.531755196,-1.862031195,3.137968805
7.525,1.855164371,7.532332564,-2.85306566,2.14693434
7.525,1.867658532,7.532909931,-3.634770745,1.365229255
7.525,1.89610884,7.533487298,-2.16484314,2.83515686
7.525,1.86931945,7.534064665,-3.2216285,1.7783715
7.525,1.880379317,7.534642032,-3.171681675,1.828318325
7.525,1.903906508,7.5352194,-3.850660305,1.149339695
7.525,1.907857526,7.535796767,-1.91466173,3.08533827
7.525,1.854916873,7.536374134,-2.83159598,2.16840402
7.525,1.832248469,7.536951501,-4.928020775,0.071979225
7.525,1.842929635,7.537528868,-3.893599665,1.106400335
7.535,1.849185661,7.538106236,-3.50759271,1.49240729
7.535,1.889032791,7.538683603,-3.401287975,1.598712025
7.535,1.90284197,7.53926097,-2.45975305,2.54024695
7.535,1.864718378,7.539838337,-3.987529515,1.012470485
7.535,1.895181469,7.540415704,-2.37089243,2.62910757
7.535,1.890708619,7.540993072,-4.275282865,0.724717135
7.535,1.937721254,7.541570439,-2.20271327,2.79728673
7.535,1.954944708,7.542147806,-3.229232345,1.770767655
7.535,2.005258307,7.542725173,-3.64923296,1.35076704
7.535,1.984408862,7.54330254,-3.952194,1.047806
7.535,2.008097076,7.543879908,-4.603590055,0.396409945
7.535,2.023701359,7.544457275,-2.24714358,2.75285642
7.535,2.001870869,7.545034642,-2.60944443,2.39055557
7.535,2.009104958,7.545612009,-2.99947695,2.00052305
7.535,1.983397998,7.546189376,-3.349999295,1.650000705
7.545,2.040566985,7.546766744,-2.716047355,2.283952645
7.545,2.013163324,7.547344111,-2.67176614,2.32823386
7.545,1.999771611,7.547921478,-3.3737054,1.6262946
7.545,2.021476861,7.548498845,-4.572876485,0.427123515
7.545,2.017874726,7.549076212,-3.67964834,1.32035166
7.545,2.047344844,7.54965358,-4.24620934,0.75379066
7.545,2.034513728,7.550230947,-2.75496115,2.24503885
7.545,2.031886674,7.550808314,-2.197793135,2.802206865
7.545,2.006907298,7.551385681,-2.792682185,2.207317815
7.545,2.028877937,7.551963048,-5.556307105,-0.556307105
7.545,2.092636923,7.552540416,-3.0546421,1.9453579
7.545,2.104212659,7.553117783,-4.809341155,0.190658845
7.545,2.148067462,7.55369515,-1.3400496,3.6599504
7.545,2.128267646,7.554272517,-3.160946835,1.839053165
7.545,2.110376246,7.554849885,-1.901988655,3.098011345
7.545,2.079045423,7.555427252,-0.075574905,4.924425095
7.545,2.029733742,7.556004619,-1.433233975,3.566766025
7.559,1.990348807,7.556581986,-3.69425965,1.30574035
7.559,2.037662615,7.557159353,-2.986207495,2.013792505
7.559,2.034296049,7.557736721,-2.657303925,2.342696075
7.559,2.003704737,7.558314088,-1.981903575,3.018096425
7.559,1.981587985,7.558891455,-2.19018929,2.80981071
7.559,1.976506827,7.559468822,-4.004824535,0.995175465
7.559,2.0209103,7.560046189,-5.042823925,-0.042823925
7.559,2.091497837,7.560623557,-3.036601605,1.963398395
7.559,2.13025061,7.561200924,-2.22835761,2.77164239
7.559,2.114673164,7.561778291,-2.21225535,2.78774465
7.559,2.126928773,7.562355658,-3.50431262,1.49568738
7.559,2.102116383,7.562933025,-2.668635145,2.331364855
7.559,2.098621596,7.563510393,-1.995322125,3.004677875
7.559,2.109520441,7.56408776,-3.65310943,1.34689057
7.559,2.103177939,7.564665127,-4.56169436,0.43830564
7.559,2.120639946,7.565242494,-3.96501617,1.03498383
7.572,2.155856185,7.565819861,-4.393962485,0.606037515
7.572,2.173037893,7.566397229,-3.580798355,1.419201645
7.572,2.193717369,7.566974596,-1.515236225,3.484763775
7.572,2.152674498,7.567551963,-2.71082903,2.28917097
7.572,2.13452069,7.56812933,-4.365932625,0.634067375
7.572,2.173401684,7.568706697,-2.464374995,2.535625005
7.572,2.158220832,7.569284065,-2.59453493,2.40546507
7.572,2.137448916,7.569861432,-1.924651095,3.075348905
7.572,2.122888298,7.570438799,-1.34154055,3.65845945
7.572,2.116584562,7.571016166,-0.71355241,4.28644759
7.572,2.057301408,7.571593533,-4.6917052,0.3082948
7.572,2.093453964,7.572170901,-2.76778332,2.23221668
7.572,2.083834354,7.572748268,-3.82337592,1.17662408
7.572,2.080196436,7.573325635,-3.338668075,1.661331925
7.572,2.071820279,7.573903002,-2.24773996,2.75226004
7.572,2.057208969,7.57448037,-4.284824945,0.715175055
7.572,2.059660091,7.575057737,-0.491549955,4.508450045
7.572,1.979470836,7.575635104,-4.086230405,0.913769595
7.572,1.99251963,7.576212471,-3.341351785,1.658648215
7.572,1.952079103,7.576789838,-2.288442895,2.711557105
7.572,1.957082731,7.577367206,-4.752983245,0.247016755
7.572,1.988753491,7.577944573,-2.206142455,2.793857545
7.572,2.008445958,7.57852194,-4.887765125,0.112234875
7.589,2.031096471,7.579099307,-2.886313845,2.113686155
7.589,2.025189327,7.579676674,-3.44676195,1.55323805
7.589,2.060667973,7.580254042,-1.694150225,3.305849775
7.59,2.085692078,7.580831409,-2.368357815,2.631642185
7.59,2.100750673,7.581408776,-2.47585531,2.52414469
7.59,2.108822676,7.581986143,-2.61660099,2.38339901
7.59,2.087645222,7.58256351,-2.3300404,2.6699596
7.59,2.083303576,7.583140878,-4.055516835,0.944483165
7.59,2.141501318,7.583718245,-3.46852982,1.53147018
7.59,2.14597715,7.584295612,-2.54115892,2.45884108
7.59,2.168606789,7.584872979,-3.402480735,1.597519265
7.59,2.188087542,7.585450346,-1.328569285,3.671430715
7.59,2.127376058,7.586027714,-3.15453575,1.84546425
7.59,2.157144366,7.586605081,-4.18686953,0.81313047
7.59,2.162985908,7.587182448,-3.08774119,1.91225881
7.59,2.16524917,7.587759815,-2.44424717,2.55575283
7.59,2.15533137,7.588337182,-1.78465089,3.21534911
7.59,2.109171558,7.58891455,-1.513447085,3.486552915
7.59,2.102345989,7.589491917,-1.098962985,3.901037015
7.59,2.029835127,7.590069284,-3.00722989,1.99277011
7.59,2.032268357,7.590646651,-1.5994749,3.4005251
7.59,1.996947752,7.591224018,-4.744932115,0.255067885
7.59,2.074978111,7.591801386,-2.843374485,2.156625515
7.6,2.057772548,7.592378753,-1.4503799,3.5496201
7.6,2.04680512,7.59295612,-3.970234495,1.029765505
7.6,2.081699314,7.593533487,-3.68859404,1.31140596
7.6,2.102542795,7.594110855,-2.20420422,2.79579578
7.6,2.089953213,7.594688222,-3.534877095,1.465122905
7.6,2.132326012,7.595265589,-2.54682453,2.45317547
7.6,2.158408691,7.595842956,-3.567379805,1.432620195
7.6,2.166036391,7.596420323,-3.61851939,1.38148061
7.6,2.155250859,7.596997691,-2.42188292,2.57811708
7.6,2.144563729,7.597575058,-3.22341764,1.77658236
7.6,2.167050237,7.598152425,-3.6331307,1.3668693
7.6,2.191024713,7.598729792,-2.65268198,2.34731802
7.6,2.195103953,7.599307159,-1.65672738,3.34327262
7.6,2.152107936,7.599884527,-3.677710105,1.322289895
7.6,2.150712407,7.600461894,-2.88407742,2.11592258
7.6,2.134136025,7.601039261,-3.24876379,1.75123621
7.6,2.122333665,7.601616628,-4.00527182,0.99472818
7.6,2.147778218,7.602193995,-3.75747593,1.24252407
7.6,2.153938823,7.602771363,-2.97830546,2.02169454
7.6,2.178089231,7.60334873,-4.162268855,0.837731145
7.6,2.201890757,7.603926097,-4.501012695,0.498987305
7.6,2.247823945,7.604503464,-3.433790685,1.566209315
7.6,2.240401995,7.605080831,-5.363378175,-0.363378175
7.6,2.315933522,7.605658199,-2.038261485,2.961738515
7.6,2.27991217,7.606235566,-3.16944525,1.83055475
7.6,2.273870841,7.606812933,-1.221519075,3.778480925
7.6,2.299360122,7.6073903,-3.755239505,1.244760495
7.6,2.313726916,7.607967667,-3.18167104,1.81832896
7.61,2.339544207,7.608545035,-1.67282964,3.32717036
7.61,2.342230899,7.609122402,-0.442944985,4.557055015
7.61,2.317925432,7.609699769,-1.615428065,3.384571935
7.61,2.301405706,7.610277136,-2.072255145,2.927744855
7.61,2.280258071,7.610854503,-3.67547368,1.32452632
7.61,2.266374345,7.611431871,-2.54712272,2.45287728
7.61,2.281054238,7.612009238,-1.14562972,3.85437028
