Timestamp (seconds),Torque [Pound-inches/Raw],,
2.241,3.57152655,4.352630406,4.352630406
2.241,6.68841747,4.378541873,4.378541873
2.241,5.01724863,4.317417769,4.317417769
2.241,4.582905765,4.273551078,4.273551078
2.241,2.330227425,4.1882356,4.1882356
2.241,2.788874405,4.242146003,4.242146003
2.241,5.318888045,4.298740297,4.298740297
2.241,2.04141104,4.260536614,4.260536614
2.241,3.174459935,4.354413122,4.354413122
2.241,5.53941434,4.349143751,4.349143751
2.241,4.467200285,4.347634809,4.347634809
2.241,4.23832411,4.318961917,4.318961917
2.241,4.267101375,4.31266074,4.31266074
2.241,3.86138667,4.300830749,4.300830749
2.241,3.29240199,4.294836728,4.294836728
2.241,4.2290796,4.377196366,4.377196366
2.241,4.861732115,4.395786778,4.395786778
2.241,5.41446435,4.394811631,4.394811631
2.241,2.81109105,4.331137832,4.331137832
2.241,1.82729626,4.320306844,4.320306844
2.241,4.53504306,4.33638931,4.33638931
2.241,5.019485205,4.324535462,4.324535462
2.241,4.078334445,4.26453561,4.26453561
2.241,3.939368585,4.21024648,4.21024648
2.241,6.73523644,4.218861767,4.218861767
2.241,4.373264135,4.096815763,4.096815763
2.241,4.728730455,4.079716401,4.079716401
2.241,0.102867965,4.011333866,4.011333866
2.241,6.22678839,4.132446473,4.132446473
2.259,5.000399765,4.119563801,4.119563801
2.259,8.661822145,4.122745702,4.122745702
2.259,2.90622004,4.002313593,4.002313593
2.259,2.91307887,4.032385089,4.032385089
2.259,4.736185705,4.1494683,4.1494683
2.259,3.04369485,4.128301354,4.128301354
2.259,4.693839885,4.232433304,4.232433304
2.259,4.82788528,4.159628314,4.159628314
2.259,3.87629717,4.214853824,4.214853824
2.259,3.945332785,4.235403475,4.235403475
2.259,4.39190226,4.225517814,4.225517814
2.259,4.565609585,4.158449805,4.158449805
2.259,6.59865626,4.116846528,4.116846528
2.269,4.853084025,4.063049444,4.063049444
2.269,5.32231746,4.05374231,4.05374231
2.269,5.511531705,4.029184717,4.029184717
2.269,8.06077989,4.008450175,4.008450175
2.269,2.786786935,3.924405651,3.924405651
2.269,6.24318994,3.990754394,3.990754394
2.269,3.396029965,3.925872844,3.925872844
2.269,1.234305675,3.93718395,3.93718395
2.269,4.867099895,3.997598314,3.997598314
2.269,3.632212285,3.970574523,3.970574523
2.269,2.82391408,3.986421403,3.986421403
2.269,0.31713185,3.951202802,3.951202802
2.269,5.025747615,4.004896092,4.004896092
2.269,5.618589095,3.943372387,3.943372387
2.269,3.40870389,3.903060359,3.903060359
2.269,6.73523644,3.957928017,3.957928017
2.269,2.9109914,3.912713416,3.912713416
2.269,5.46396721,3.966516465,3.966516465
2.269,3.03355571,3.877128017,3.877128017
2.269,3.923265245,3.924513586,3.924513586
2.269,3.67560184,3.919810814,3.919810814
2.269,3.56168562,3.979494564,3.979494564
2.269,7.41038388,4.035924842,4.035924842
2.269,5.15860017,3.952789858,3.952789858
2.269,4.81297478,3.952810733,3.952810733
2.269,2.23077439,3.967995586,3.967995586
2.269,2.26954169,3.992451788,3.992451788
2.269,2.631419525,4.016490496,4.016490496
2.269,3.942350685,4.04837511,4.04837511
2.279,2.019492605,4.081297494,4.081297494
2.279,1.36387792,4.129735744,4.129735744
2.279,4.37013293,4.125894799,4.125894799
2.279,0.63293624,4.141518021,4.141518021
2.279,3.518296065,4.129420221,4.129420221
2.279,1.3096037,4.125531562,4.125531562
2.279,6.1584983,4.192008536,4.192008536
2.279,5.58265479,4.128546465,4.128546465
2.279,5.1594948,4.127437124,4.127437124
2.279,2.64021672,4.114447097,4.114447097
2.279,4.40979486,4.114521649,4.114521649
2.279,8.76723938,4.136538493,4.136538493
2.279,3.677838415,4.063775253,4.063775253
2.279,8.250292345,4.071376626,4.071376626
2.279,1.053590415,4.043753434,4.043753434
2.279,7.589160775,4.075620155,4.075620155
2.279,4.903779725,3.973566728,3.973566728
2.279,3.45104971,3.969314254,3.969314254
2.279,1.03850184,3.992673043,3.992673043
2.289,2.48544573,4.038699354,4.038699354
2.289,3.90880206,4.024441934,4.024441934
2.289,4.38772732,4.049414039,4.049414039
2.289,4.094437785,4.067813596,4.067813596
2.289,4.47480464,4.088327462,4.088327462
2.289,3.858553675,4.113827399,4.113827399
2.289,6.10422408,4.115014275,4.115014275
2.289,2.999112455,4.018498609,4.018498609
2.289,3.96158523,3.983435077,3.983435077
2.289,4.25502387,4.023141738,4.023141738
2.289,3.515910385,3.970376461,3.970376461
2.289,4.424556255,3.992408216,3.992408216
2.289,1.06298403,3.955212482,3.955212482
2.289,3.001796345,4.032660601,4.032660601
2.289,1.94956236,4.024474737,4.024474737
2.289,3.602987705,4.04670331,4.04670331
2.289,6.152086785,4.064449787,4.064449787
2.299,4.47450643,3.98557026,3.98557026
2.299,5.60114381,4.001918133,4.001918133
2.299,0.994544835,3.928641971,3.928641971
2.299,5.40283416,4.062934881,4.062934881
2.299,3.68812666,4.019434988,4.019434988
2.299,6.65978931,4.053612836,4.053612836
2.299,6.383199535,4.010998627,4.010998627
2.299,3.25363469,3.965557387,3.965557387
2.299,5.159643905,4.009424078,4.009424078
2.299,5.57221744,4.023577125,4.023577125
2.299,3.453584495,3.965414246,3.965414246
2.299,3.471477095,3.979373457,3.979373457
2.299,4.225650185,4.020082104,4.020082104
2.299,5.588469885,4.051078051,4.051078051
2.299,4.44140512,4.015119889,4.015119889
2.299,1.17183068,3.9547264,3.9547264
2.299,5.151294025,4.011603993,4.011603993
2.309,0.028046225,4.038377287,4.038377287
2.309,3.323863145,4.137791555,4.137791555
2.309,4.63345236,4.107052068,4.107052068
2.309,2.985394795,4.074204237,4.074204237
2.309,5.52718773,4.101216098,4.101216098
2.309,4.50999342,4.054021384,4.054021384
2.309,2.643944345,4.004324687,4.004324687
2.309,5.510637075,4.063182395,4.063182395
2.309,5.12907738,4.006892275,4.006892275
2.309,4.05790706,3.989354545,3.989354545
2.309,6.86913273,3.957246275,3.957246275
2.309,2.646926445,3.848098432,3.848098432
2.309,2.486489465,3.860092439,3.860092439
2.309,4.691155995,3.941405359,3.941405359
2.309,4.618989175,3.936335789,3.936335789
2.309,3.33981738,3.949555439,3.949555439
2.319,1.772574725,3.986500676,3.986500676
2.319,5.15740733,4.057802687,4.057802687
2.319,5.30770517,4.062329514,4.062329514
2.319,5.12013108,4.061181406,4.061181406
2.319,5.749801495,4.074621731,4.074621731
2.319,3.917897465,4.028139738,4.028139738
2.319,1.278440755,4.00829088,4.00829088
2.319,1.245935865,4.050228153,4.050228153
2.319,5.946918305,4.153346188,4.153346188
2.319,1.61676,4.120528178,4.120528178
2.319,4.617498125,4.136512234,4.136512234
2.319,2.56476959,4.106768769,4.106768769
2.319,4.935389985,4.160076788,4.160076788
2.319,2.59250312,4.116618645,4.116618645
2.319,3.06099103,4.15840383,4.15840383
2.319,4.49031156,4.168701021,4.168701021
2.319,2.20811043,4.149463494,4.149463494
2.329,5.29190004,4.172181132,4.172181132
2.329,1.93733575,4.156811389,4.156811389
2.329,7.7091903,4.184354064,4.184354064
2.329,3.227839525,4.083207196,4.083207196
2.329,5.397019065,4.068946794,4.068946794
2.329,4.52907886,4.045635719,4.045635719
2.329,4.111137545,4.059198309,4.059198309
2.329,5.44696924,4.064062114,4.064062114
2.329,5.867296235,4.054242059,4.054242059
2.329,2.66407352,4.005135818,4.005135818
2.329,4.151545,4.042277874,4.042277874
2.329,5.50690945,4.05499653,4.05499653
2.329,5.775447555,3.980837668,3.980837668
2.329,3.790561795,4.014520487,4.014520487
2.329,1.42173066,4.052810651,4.052810651
2.329,4.015710345,4.134991363,4.134991363
2.329,6.489958715,4.170037002,4.170037002
2.339,4.99875961,4.066179405,4.066179405
2.339,1.786888805,4.068469658,4.068469658
2.339,2.991060785,4.129680243,4.129680243
2.339,4.335987885,4.122725986,4.122725986
2.339,3.167452,4.119904919,4.119904919
2.339,2.025158595,4.119672315,4.119672315
2.339,5.58682973,4.168217921,4.168217921
2.339,2.696131095,4.128764738,4.128764738
2.339,4.252190875,4.189399777,4.189399777
2.339,2.452493525,4.209120405,4.209120405
2.339,1.411740625,4.284722604,4.284722604
2.339,3.246626755,4.335638979,4.335638979
2.339,6.5521355,4.351467966,4.351467966
2.339,4.437677495,4.301556558,4.301556558
2.339,5.27997164,4.280989015,4.280989015
2.339,5.187079225,4.225751576,4.225751576
2.349,5.337675275,4.171742763,4.171742763
2.349,5.38374872,4.159122516,4.159122516
2.349,5.250299745,4.084400036,4.084400036
2.349,5.792147315,4.088354301,4.088354301
2.349,3.42570186,4.021233194,4.021233194
2.349,2.925454585,3.990201462,3.990201462
2.349,3.37530437,4.060913017,4.060913017
2.349,6.40183766,4.07192293,4.07192293
2.349,4.30601778,4.004831644,4.004831644
2.349,2.4159628,3.989727308,3.989727308
2.349,3.130324855,3.987663695,3.987663695
2.349,5.23017057,3.995846577,3.995846577
2.349,2.76248282,3.998354523,3.998354523
2.349,4.68176238,4.069134667,4.069134667
2.349,3.575850595,4.055229134,4.055229134
2.349,3.528435205,4.067906041,4.067906041
2.349,3.34399232,4.103166392,4.103166392
2.349,4.52341287,4.133849219,4.133849219
2.359,3.31446953,4.130545052,4.130545052
2.359,2.65184691,4.17264634,4.17264634
2.359,2.514819415,4.218302291,4.218302291
2.359,4.23146528,4.302880611,4.302880611
2.359,5.2072084,4.318939219,4.318939219
2.359,4.3543278,4.285784232,4.285784232
2.359,4.955966475,4.236502047,4.236502047
2.359,3.4119842,4.231620349,4.231620349
2.359,4.521176295,4.273948277,4.273948277
2.359,4.787477825,4.276178887,4.276178887
2.359,1.79896631,4.274836942,4.274836942
2.359,7.45958853,4.334911347,4.334911347
2.359,5.705069995,4.261587472,4.261587472
2.359,5.53076625,4.219745627,4.219745627
2.359,5.767992305,4.186161217,4.186161217
2.359,1.29707888,4.162888908,4.162888908
2.369,5.11327225,4.236862881,4.236862881
2.369,4.847418035,4.212931529,4.212931529
2.369,2.643347925,4.213608465,4.213608465
2.369,4.194934555,4.232201859,4.232201859
2.369,3.15582181,4.208670108,4.208670108
2.369,4.45243889,4.26492146,4.26492146
2.369,3.61417058,4.265237563,4.265237563
2.369,5.72788306,4.2862226,4.2862226
2.369,5.23822224,4.302293137,4.302293137
2.369,6.232603485,4.281695772,4.281695772
2.369,3.957559395,4.24203086,4.24203086
2.369,4.038076095,4.229201866,4.229201866
2.369,4.056565115,4.242209786,4.242209786
2.369,3.40930031,4.238556714,4.238556714
2.369,2.518099725,4.236218747,4.236218747
2.369,2.48663857,4.241109391,4.241109391
2.369,4.706662915,4.253022881,4.253022881
2.385,1.647624735,4.286759378,4.286759378
2.385,5.448012975,4.322687719,4.322687719
2.385,2.436091975,4.311475023,4.311475023
2.385,1.87411523,4.335081327,4.335081327
2.385,6.461032345,4.317603239,4.317603239
2.385,3.92580003,4.286854805,4.286854805
2.385,3.04727337,4.303482995,4.303482995
2.385,3.550800955,4.36744904,4.36744904
2.385,2.31278214,4.386400286,4.386400286
2.385,3.539468975,4.419671575,4.419671575
2.385,5.355567875,4.444303721,4.444303721
2.385,6.301489995,4.467176428,4.467176428
2.385,3.986485765,4.425617883,4.425617883
2.385,4.20969595,4.427875332,4.427875332
2.385,5.291452725,4.438250058,4.438250058
2.385,4.878133665,4.486586917,4.486586917
2.385,4.35820453,4.513005341,4.513005341
2.395,5.41953392,4.494089881,4.494089881
2.395,4.93464446,4.472204249,4.472204249
2.395,6.743735425,4.448699337,4.448699337
2.395,5.034395705,4.383615004,4.383615004
2.395,3.54945901,4.395555333,4.395555333
2.395,1.89021857,4.358228387,4.358228387
2.395,4.71188159,4.431385264,4.431385264
2.395,5.52838057,4.403493683,4.403493683
2.395,4.632706835,4.372196543,4.372196543
2.395,4.720380575,4.34668766,4.34668766
2.395,4.802686535,4.327885519,4.327885519
2.395,3.79339479,4.302281209,4.302281209
2.395,3.61297774,4.335686693,4.335686693
2.395,3.85154574,4.341817891,4.341817891
2.395,4.604376885,4.382171668,4.382171668
2.395,4.99577751,4.367997746,4.367997746
2.395,3.916704625,4.2986341,4.2986341
2.395,4.88126487,4.328395458,4.328395458
2.395,3.5730176,4.385508638,4.385508638
2.395,3.018347,4.395773026,4.395773026
2.395,5.968389425,4.358362581,4.358362581
2.395,4.46824402,4.28884983,4.28884983
2.395,4.663422465,4.253270395,4.253270395
2.395,6.531409905,4.238285343,4.238285343
2.395,4.208354005,4.199058799,4.199058799
2.395,4.24935788,4.209514042,4.209514042
2.395,3.316109685,4.177334201,4.177334201
2.395,4.688472105,4.230833075,4.230833075
2.395,3.87391149,4.250383722,4.250383722
2.406,3.29240199,4.30046511,4.30046511
2.406,2.762631925,4.306652967,4.306652967
2.406,3.082313045,4.308958131,4.308958131
2.406,6.39348778,4.334362641,4.334362641
2.406,3.444041775,4.271383671,4.271383671
2.406,4.887378175,4.297017802,4.297017802
2.406,3.616407155,4.249760464,4.249760464
2.406,1.000210825,4.243146166,4.243146166
2.406,4.92361069,4.381605069,4.381605069
2.406,4.75720951,4.322079371,4.322079371
2.406,6.24557562,4.284889602,4.284889602
2.406,4.49836323,4.294477053,4.294477053
2.406,3.976346625,4.361085239,4.361085239
2.416,4.771076275,4.4032909,4.4032909
2.416,6.499203225,4.38528498,4.38528498
2.416,4.223562715,4.365352624,4.365352624
2.416,4.09935825,4.400117946,4.400117946
2.416,4.728432245,4.385955953,4.385955953
2.416,7.70829567,4.387906246,4.387906246
2.416,6.19905486,4.2636153,4.2636153
2.416,3.412431515,4.200731757,4.200731757
2.416,4.325252325,4.235893699,4.235893699
2.416,3.75939885,4.264715695,4.264715695
2.416,3.4895188,4.331866623,4.331866623
2.416,5.631412125,4.319031664,4.319031664
2.416,1.683111725,4.278800153,4.278800153
2.416,5.54806243,4.317671827,4.317671827
2.416,3.317302525,4.372274078,4.372274078
2.416,3.963523595,4.401471819,4.401471819
2.416,3.357262665,4.414965821,4.414965821
2.416,3.78027355,4.417947921,4.417947921
2.416,3.522471005,4.457079038,4.457079038
2.416,5.463669,4.539262732,4.539262732
2.416,3.91953762,4.559654331,4.559654331
2.416,5.8692346,4.517919842,4.517919842
2.436,3.89568082,4.48481555,4.48481555
2.436,1.52759521,4.476218155,4.476218155
2.436,5.404772525,4.579896826,4.579896826
2.436,7.73692383,4.542629522,4.542629522
2.436,4.08623701,4.485429862,4.485429862
2.436,1.147824775,4.577728839,4.577728839
2.436,2.492751875,4.610567725,4.610567725
2.436,2.689272265,4.672854847,4.672854847
2.436,3.91416984,4.703812027,4.703812027
2.436,4.570082735,4.692474083,4.692474083
2.436,4.731116135,4.669476128,4.669476128
2.436,2.640365825,4.607761569,4.607761569
2.436,5.991053385,4.667224643,4.667224643
2.436,5.666004485,4.600801347,4.600801347
2.436,6.37798086,4.620489171,4.620489171
2.436,3.601794865,4.583165208,4.583165208
2.436,2.87789009,4.608355006,4.608355006
2.436,4.35253854,4.717663882,4.717663882
2.436,3.244539285,4.694782229,4.694782229
2.436,4.725748355,4.733737401,4.733737401
2.436,2.52451124,4.705556556,4.705556556
2.436,3.285692265,4.683870725,4.683870725
2.436,7.923155975,4.706573452,4.706573452
2.436,1.947325785,4.660860841,4.660860841
2.446,2.897721055,4.72397997,4.72397997
2.446,6.724948195,4.723804026,4.723804026
2.446,7.82877251,4.683790208,4.683790208
2.446,6.08662969,4.633628304,4.633628304
2.446,3.870780285,4.582512128,4.582512128
2.446,5.502585405,4.511516694,4.511516694
2.446,5.961828805,4.501651907,4.501651907
2.446,3.391258605,4.435452269,4.435452269
2.446,4.825946915,4.380014451,4.380014451
2.446,1.493748375,4.354189465,4.354189465
2.446,3.054877725,4.432860245,4.432860245
2.446,5.17052857,4.466179248,4.466179248
2.446,5.76635215,4.376853425,4.376853425
2.446,7.11694524,4.348004589,4.348004589
2.446,2.84777088,4.287527601,4.287527601
2.446,3.61983657,4.347864431,4.347864431
2.446,3.6266954,4.354416104,4.354416104
2.446,8.27817498,4.330210399,4.330210399
2.446,4.77718958,4.196710728,4.196710728
2.446,4.63822372,4.222237504,4.222237504
2.446,3.506367665,4.242745406,4.242745406
2.456,5.73682936,4.207446288,4.207446288
2.456,7.6316557,4.180819117,4.180819117
2.456,6.48324899,4.098853116,4.098853116
2.456,1.832813145,4.037809529,4.037809529
2.456,4.214019995,4.093852135,4.093852135
2.456,3.465811105,4.103746742,4.103746742
2.456,6.711528745,4.098534032,4.098534032
2.456,3.54140734,4.116295419,4.116295419
2.456,4.876940825,4.13142063,4.13142063
2.456,8.701185865,4.065173279,4.065173279
2.456,2.789769035,4.036828418,4.036828418
2.456,5.60710801,4.060428758,4.060428758
2.456,4.23713127,4.04689897,4.04689897
2.456,3.34727263,4.061964539,4.061964539
2.456,3.420184975,4.077718974,4.077718974
2.456,1.64538816,4.106529042,4.106529042
2.456,5.613519525,4.163633275,4.163633275
2.466,2.669888615,4.172636235,4.172636235
2.466,6.650395695,4.21044628,4.21044628
2.466,4.51178268,4.103257678,4.103257678
2.466,4.8612848,4.057515246,4.057515246
2.466,8.343333865,4.039807536,4.039807536
2.466,3.208455875,3.957737162,3.957737162
2.466,5.1922979,4.018947747,4.018947747
2.466,3.316706105,3.966975708,3.966975708
2.466,1.44021968,3.964816668,3.964816668
2.466,4.42082863,3.98321026,3.98321026
2.466,5.63752543,3.946399218,3.946399218
2.466,5.103282215,3.949044341,3.949044341
2.466,2.88892386,3.921683573,3.921683573
2.466,4.724257305,3.905514627,3.905514627
2.466,5.320677305,3.901631933,3.901631933
2.466,3.530820885,3.82258839,3.82258839
2.476,0.32100858,3.8352981,3.8352981
2.477,5.009346065,3.869935771,3.869935771
2.477,2.65184691,3.839622725,3.839622725
2.477,0.619367685,3.898089777,3.898089777
2.477,3.534697615,3.949844702,3.949844702
2.477,5.42728738,3.927586308,3.927586308
2.477,4.72082789,3.905646998,3.905646998
2.477,0.7042374,3.905196701,3.905196701
2.477,4.32391038,3.992241218,3.992241218
2.477,4.09309584,4.031825613,4.031825613
2.477,5.864612345,4.013924067,4.013924067
2.477,3.947420255,3.946269164,3.946269164
2.477,2.416410115,3.908658919,3.908658919
2.477,1.603191445,3.921487913,3.921487913
2.477,6.05352838,4.00488234,4.00488234
2.477,5.663618805,3.969013641,3.969013641
2.477,1.74141178,3.971265127,3.971265127
2.487,4.405470815,4.014398221,4.014398221
2.487,3.53335567,4.020708345,4.020708345
2.487,3.43106964,4.126996353,4.126996353
2.487,4.63494341,4.097628632,4.097628632
2.487,4.708750385,4.1220073,4.1220073
2.487,3.205175565,4.121580859,4.121580859
2.487,7.599598125,4.156280575,4.156280575
2.487,4.2976679,4.044314648,4.044314648
2.487,1.56457325,4.014702395,4.014702395
2.487,7.28394284,4.120504321,4.120504321
2.487,3.969786005,4.030525418,4.030525418
2.487,4.930618625,4.027802761,4.027802761
2.487,4.99040973,4.072072035,4.072072035
2.487,4.134994345,4.083278767,4.083278767
2.487,4.86068838,4.097267798,4.097267798
2.487,4.500599805,4.094819494,4.094819494
2.487,6.06366752,4.108298586,4.108298586
2.487,4.56039091,4.075954729,4.075954729
2.487,1.290965575,3.996627887,3.996627887
2.497,2.224661085,3.990076213,3.990076213
2.497,3.97589931,4.075602841,4.075602841
2.497,4.23981516,4.0424568,4.0424568
2.497,6.268985105,4.067953755,4.067953755
2.497,2.59369596,4.040270921,4.040270921
2.497,3.208754085,4.066173441,4.066173441
2.497,2.35989932,4.090054098,4.090054098
2.497,2.58027651,4.154977397,4.154977397
2.497,5.769781565,4.181497212,4.181497212
2.497,3.73524384,4.201170126,4.201170126
2.497,2.08047655,4.192077703,4.192077703
2.497,4.530122595,4.229282383,4.229282383
2.497,1.368500175,4.257060644,4.257060644
2.497,4.166306395,4.341958049,4.341958049
2.497,2.052892125,4.378336687,4.378336687
2.497,3.49369374,4.478418945,4.478418945
2.497,5.57519954,4.503110733,4.503110733
2.497,3.20711393,4.537843252,4.537843252
2.507,2.421777895,4.59457174,4.59457174
2.507,4.330321895,4.604761576,4.604761576
2.507,4.698313035,4.550845208,4.550845208
2.507,5.056463245,4.542220975,4.542220975
2.507,6.30313015,4.522366153,4.522366153
2.507,3.198018525,4.499281717,4.499281717
2.507,2.48186721,4.499189272,4.499189272
2.507,2.066907995,4.543199104,4.543199104
2.507,3.057859825,4.590787455,4.590787455
2.507,5.77291277,4.60226854,4.60226854
2.507,4.26009344,4.542137476,4.542137476
2.507,5.77619308,4.50975187,4.50975187
2.507,3.8980665,4.413966818,4.413966818
2.507,4.720976995,4.427281894,4.427281894
2.507,8.84775608,4.431558226,4.431558226
2.507,1.9626836,4.333077355,4.333077355
2.507,5.853876785,4.373040478,4.373040478
2.517,4.68742837,4.37960408,4.37960408
2.517,4.940161345,4.378945036,4.378945036
2.517,2.001301795,4.396408213,4.396408213
2.517,2.81705525,4.449775875,4.449775875
2.517,6.854669545,4.527719022,4.527719022
2.517,2.784997675,4.41778987,4.41778987
2.517,3.83365314,4.438092007,4.438092007
2.517,7.14408235,4.473203252,4.473203252
2.517,5.55074632,4.414625862,4.414625862
2.517,4.8344459,4.369903308,4.369903308
2.517,4.738273175,4.363503722,4.363503722
2.517,5.174554405,4.302656953,4.302656953
2.517,4.44647469,4.314316964,4.314316964
2.517,0.594048805,4.349678706,4.349678706
2.517,0.96338189,4.381530516,4.381530516
2.517,6.500992485,4.463735085,4.463735085
2.527,2.318597235,4.375101109,4.375101109
2.527,5.51466291,4.429029405,4.429029405
2.527,4.88484339,4.403687519,4.403687519
2.527,3.88882199,4.389585168,4.389585168
2.527,4.402786925,4.365376481,4.365376481
2.527,5.606064275,4.342960035,4.342960035
2.527,3.906267275,4.373589184,4.373589184
2.527,6.75342725,4.445827574,4.445827574
2.527,3.280622695,4.413638787,4.413638787
2.527,3.94071053,4.386442035,4.386442035
2.527,5.91903567,4.382866497,4.382866497
2.527,5.61337042,4.306921356,4.306921356
2.527,5.98523829,4.224633289,4.224633289
2.527,7.05700503,4.186969366,4.186969366
2.527,4.72828314,4.092162443,4.092162443
2.527,7.311825475,4.111042118,4.111042118
2.537,6.043538345,4.039009492,4.039009492
2.537,2.93126968,3.945947098,3.945947098
2.537,1.634503495,3.954091213,3.954091213
2.537,4.267101375,4.121634537,4.121634537
2.537,4.063722155,4.116934747,4.116934747
2.537,5.148908345,4.120054024,4.120054024
2.537,3.19339627,4.098854275,4.098854275
2.537,4.6823588,4.130255788,4.130255788
2.537,4.446325585,4.089320501,4.089320501
2.537,3.631914075,4.069331485,4.069331485
2.537,2.76635955,4.123716043,4.123716043
2.537,2.64081314,4.163929661,4.163929661
2.537,0.98694048,4.155111592,4.155111592
2.537,4.563820325,4.196828189,4.196828189
2.537,4.934793565,4.210026963,4.210026963
2.537,3.92371256,4.147113599,4.147113599
2.537,3.960839705,4.144101678,4.144101678
2.547,6.18205689,4.199980268,4.199980268
2.547,4.654476165,4.170305391,4.170305391
2.547,5.813320225,4.150888938,4.150888938
2.547,4.669684875,4.109911902,4.109911902
2.547,6.714212635,4.151044007,4.151044007
2.547,1.35821193,4.12226376,4.12226376
2.547,3.800104515,4.143096711,4.143096711
2.547,5.58921541,4.138256762,4.138256762
2.547,4.215212835,4.09512665,4.09512665
2.547,3.314618635,4.132784609,4.132784609
2.547,4.51446657,4.108590832,4.108590832
2.547,1.695934755,4.135364125,4.135364125
2.547,5.757554955,4.207715836,4.207715836
2.547,6.21456178,4.160285535,4.160285535
2.547,2.18663931,4.116669341,4.116669341
2.547,5.07361032,4.228602464,4.228602464
2.547,2.069293675,4.282098356,4.282098356
2.556,5.015012055,4.308847793,4.308847793
2.556,4.24756862,4.32278911,4.32278911
2.556,4.179725845,4.335221485,4.335221485
2.556,2.6783876,4.341188667,4.341188667
2.556,3.28196464,4.400917148,4.400917148
2.556,7.13752173,4.406034432,4.406034432
2.556,7.518186795,4.300497913,4.300497913
2.556,5.14398788,4.294503892,4.294503892
2.556,1.920785095,4.237408605,4.237408605
2.556,3.761933635,4.311415381,4.311415381
2.556,2.121778635,4.318262283,4.318262283
2.556,1.49896705,4.380862526,4.380862526
2.556,4.10204214,4.447062164,4.447062164
2.556,2.31665887,4.427681496,4.427681496
2.556,5.672266895,4.487905005,4.487905005
2.556,3.7101942,4.472401067,4.472401067
2.566,1.39041861,4.430439938,4.430439938
2.566,3.338475435,4.454580038,4.454580038
2.566,10.01166971,4.508031198,4.508031198
2.566,4.032111895,4.405494672,4.405494672
2.566,4.219685985,4.401534443,4.401534443
2.566,4.0889209,4.414667611,4.414667611
2.566,4.76347192,4.374257174,4.374257174
2.566,2.635594465,4.383143832,4.383143832
2.566,3.44687477,4.440996572,4.440996572
2.566,6.35114196,4.433058222,4.433058222
2.566,4.777040475,4.403293882,4.403293882
2.566,2.199909655,4.413468807,4.413468807
2.566,3.072770325,4.451114838,4.451114838
2.566,5.223759055,4.461462725,4.461462725
2.576,1.78912538,4.382869479,4.382869479
2.576,3.77311651,4.40491018,4.40491018
2.576,6.754769195,4.42977493,4.42977493
2.576,4.698313035,4.37870945,4.37870945
2.576,3.68365351,4.362284043,4.362284043
2.576,3.76446842,4.34502663,4.34502663
2.576,6.72629014,4.358917252,4.358917252
2.576,5.27520028,4.300760338,4.300760338
2.576,2.39985946,4.260791251,4.260791251
2.576,3.5581071,4.322144977,4.322144977
2.576,3.432709795,4.343055462,4.343055462
2.576,6.098110775,4.391276019,4.391276019
2.576,2.10492977,4.349583279,4.349583279
2.576,5.85313126,4.389412207,4.389412207
2.576,5.313520265,4.347224438,4.347224438
2.576,3.38603993,4.344069376,4.344069376
2.576,4.03375205,4.362224401,4.362224401
2.587,7.783295485,4.319192698,4.319192698
2.587,7.748404915,4.254862837,4.254862837
2.596,3.406765525,4.117584845,4.117584845
2.596,5.71207793,4.157691108,4.157691108
2.596,4.869187365,4.154688133,4.154688133
2.598,4.47808495,4.150525122,4.150525122
2.598,5.664811645,4.150826314,4.150826314
2.598,3.53782882,4.115732961,4.115732961
2.598,1.86069578,4.168280545,4.168280545
2.598,7.218485745,4.294885601,4.294885601
2.599,2.28922355,4.188126421,4.188126421
2.599,5.62112388,4.225471259,4.225471259
2.599,4.104278715,4.181929617,4.181929617
2.599,5.251790795,4.147942623,4.147942623
2.599,4.808948945,4.062687366,4.062687366
2.599,3.133008745,4.066462705,4.066462705
2.599,5.327834345,4.102164406,4.102164406
2.599,4.89707,4.089272788,4.089272788
2.599,1.612137745,4.077964665,4.077964665
2.606,2.597423585,4.141247809,4.141247809
2.606,6.011033455,4.176761638,4.176761638
2.606,4.88484339,4.149675223,4.149675223
2.606,3.834100455,4.15631636,4.15631636
2.607,4.876344405,4.142488362,4.142488362
2.607,2.068399045,4.171876958,4.171876958
2.607,5.20780482,4.228811211,4.228811211
2.607,5.528231465,4.222086576,4.222086576
2.607,3.04995726,4.265174938,4.265174938
2.607,4.862924955,4.240471222,4.240471222
2.607,5.285786735,4.180635386,4.180635386
2.607,4.082211175,4.188171152,4.188171152
2.607,3.590164675,4.117710093,4.117710093
2.607,1.29409678,4.123671311,4.123671311
2.607,2.891160435,4.168205993,4.168205993
2.607,5.016354,4.204000139,4.204000139
2.607,4.201495175,4.194624417,4.194624417
2.607,3.877042695,4.181786476,4.181786476
2.607,2.820782875,4.16389984,4.16389984
2.607,4.45899951,4.197892798,4.197892798
2.607,3.81844443,4.215725756,4.215725756
2.607,3.276745965,4.180325247,4.180325247
2.607,5.46754573,4.235040818,4.235040818
2.612,4.60363136,4.233985155,4.233985155
2.612,5.843737645,4.226407638,4.226407638
2.612,4.01347377,4.180465406,4.180465406
2.613,4.09637615,4.209087602,4.209087602
2.613,3.743742825,4.180775544,4.180775544
2.613,5.155767175,4.188696002,4.188696002
2.614,4.29379117,4.167594662,4.167594662
2.614,1.8821669,4.098192249,4.098192249
2.614,4.566802425,4.185582689,4.185582689
